SeraphimDroid Record,Starting date and time:,2019-07-14-10-28-00,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 11895) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
0.2512563,0.2512563,33840,,725720,824828,256456,568372,147456
0.2538071,0.5076142,33840,,726296,824252,257548,566704,147456
0.25188917,0.50377834,33840,,726420,824128,257424,566704,147456
0.25062656,0.5012531,33840,,726388,824160,257448,566712,147456
0.5025126,0.5025126,33840,,726512,824036,257324,566712,147456
1.0075567,1.0075567,33840,,726592,823956,257252,566704,147456
0.75376886,0.0,33840,,726636,823912,257200,566712,147456
0.5025126,0.5025126,33840,,726636,823912,257200,566712,147456
2.5252526,0.0,33840,,726760,823788,257076,566712,147456
0.0,0.7556675,33840,,726760,823788,257076,566712,147456
0.0,0.0,33840,,726884,823664,256952,566712,147456
0.2512563,0.5025126,33840,,726892,823656,256952,566704,147456
0.7518797,0.7518797,33840,,726396,824152,257448,566704,147456
0.0,0.25188917,33840,,726512,824036,257324,566712,147456
0.0,0.25252524,33840,,726512,824036,257324,566712,147456
1.0152284,0.7614213,33840,,726544,824004,257300,566704,147456
0.75,0.5,33840,,725412,825136,258424,566712,147456
0.0,0.25188917,33840,,725396,825152,258440,566712,147456
0.5012531,0.5012531,33840,,725520,825028,258316,566712,147456
0.25252524,0.25252524,33840,,725520,825028,258316,566712,147456
0.75376886,0.2512563,33840,,725644,824904,258192,566712,147456
1.2722646,0.5089058,33840,,725924,824624,257920,566704,147456
0.25188917,0.25188917,33840,,725900,824648,257936,566712,147456
0.5025126,0.2512563,33840,,725900,824648,257936,566712,147456
0.5025126,0.5025126,33840,,726024,824524,257812,566712,147456
0.25252524,0.5050505,33840,,726024,824524,257812,566712,147456
0.75757575,0.75757575,33840,,726268,824280,257564,566716,147456
0.5063291,0.0,33840,,726392,824156,257564,566716,147456
0.75,0.5,33840,,726392,824156,257440,566716,147456
0.25252524,0.25252524,33840,,726392,824156,257440,566716,147456
0.0,0.25316456,33840,,726516,824032,257316,566716,147456
0.0,0.25252524,33840,,726520,824028,257316,566712,147456
0.5012531,0.5012531,33840,,726640,823908,257192,566716,147456
0.0,0.25316456,33840,,726640,823908,257192,566716,147456
0.0,0.2512563,33840,,726764,823784,257068,566716,147456
0.75949365,0.75949365,33840,,726896,823652,256944,566708,147456
36.48294,0.78740156,33840,,728460,822088,261616,560476,147456
38.978493,0.0,33840,,740604,809944,260228,549716,147456
12.853471,0.0,33840,,741068,809480,263428,546100,147456
0.25252524,0.5050505,33840,,741020,809528,263428,546100,147456
0.5025126,0.5025126,33840,,740912,809636,263536,546100,147456
1.7948718,0.25641027,33840,,737212,813336,267156,546180,147456
0.0,0.25188917,33840,,737100,813448,267268,546180,147456
0.25316456,0.5063291,33840,,737200,813348,267176,546172,147456
0.25188917,0.25188917,33840,,736092,814456,268276,546180,147456
0.7633588,0.5089058,33840,,736108,814440,268268,546172,147456
0.25252524,0.25252524,33840,,735440,815108,268928,546180,147456
0.75376886,0.5025126,33840,,735440,815108,268928,546180,147456
0.5,0.25,33840,,735440,815108,268928,546180,147456
1.25,0.5,33840,,735440,815108,268928,546180,147456
0.0,0.25252524,33840,,735440,815108,268928,546180,147456
0.5063291,0.25316456,33840,,735448,815100,268928,546172,147456
0.2512563,0.5025126,33840,,735440,815108,268928,546180,147456
0.5012531,0.25062656,33840,,735440,815108,268928,546180,147456
0.75376886,0.2512563,33840,,735440,815108,268928,546180,147456
0.25510204,0.7653061,33840,,735572,814976,268804,546172,147456
0.0,0.25252524,33840,,735564,814984,268804,546180,147456
0.5012531,0.5012531,33840,,735564,814984,268804,546180,147456
0.0,0.25188917,33840,,735564,814984,268804,546180,147456
0.0,0.25252524,33840,,735564,814984,268804,546180,147456
0.5050505,0.5050505,33840,,735564,814984,268804,546180,147456
0.5050505,0.25252524,33840,,735572,814976,268804,546172,147456
0.25316456,0.25316456,33840,,735564,814984,268804,546180,147456
0.0,0.5050505,33840,,735564,814984,268804,546180,147456
0.5025126,0.5025126,33840,,735688,814860,268804,546180,147456
0.5102041,0.5102041,33840,,735820,814728,268556,546172,147456
0.0,0.25188917,33840,,735812,814736,268556,546180,147456
0.2512563,0.5025126,33840,,735812,814736,268556,546180,147456
1.0282776,0.5141388,33840,,733036,817512,271332,546180,147456
0.0,0.25188917,33840,,732848,817700,271520,546180,147456
0.25188917,0.25188917,33840,,732848,817700,271520,546180,147456
0.99750626,0.24937657,33840,,732848,817700,271520,546180,147456
0.0,0.5063291,33840,,731948,818600,272420,546180,147456
0.75,0.25,33840,,731856,818692,272512,546180,147456
0.0,0.2512563,33840,,731856,818692,272512,546180,147456
0.5076142,0.7614213,33840,,732112,818436,272264,546172,147456
0.7556675,0.25188917,33840,,732228,818320,272140,546180,147456
0.25188917,0.25188917,33840,,732228,818320,272140,546180,147456
1.0025063,0.5012531,33840,,732228,818320,272140,546180,147456
0.75,0.25,33840,,732228,818320,272140,546180,147456
0.25252524,0.5050505,33840,,732228,818320,272140,546180,147456
1.0152284,0.5076142,33840,,732240,818308,272140,546168,147456
0.25188917,0.0,33840,,732220,818328,272148,546180,147456
0.25188917,0.25188917,33840,,732220,818328,272148,546180,147456
1.2468828,0.49875313,33840,,732220,818328,272148,546180,147456
1.5151515,0.75757575,33840,,732352,818196,272024,546172,147456
0.0,0.25252524,33840,,732344,818204,272024,546180,147456
0.5025126,0.5025126,33840,,732344,818204,272024,546180,147456
0.25252524,0.25252524,33840,,732344,818204,272024,546180,147456
0.0,0.2512563,33840,,732468,818080,271900,546180,147456
0.5025126,0.5025126,33840,,732468,818080,271900,546180,147456
0.7518797,0.5012531,33840,,732468,818080,271900,546180,147456
0.0,0.0,33840,,732468,818080,271900,546180,147456
0.75949365,0.75949365,33840,,732468,818080,271900,546180,147456
0.5025126,0.0,33840,,732468,818080,271900,546180,147456
1.0152284,1.2690356,33840,,732500,818048,271876,546172,147456
0.25316456,0.25316456,33840,,732468,818080,271900,546180,147456
0.0,0.25252524,33840,,732468,818080,271900,546180,147456
0.25188917,0.50377834,33840,,732468,818080,271900,546180,147456
0.0,0.25252524,33840,,732460,818088,271908,546180,147456
0.5050505,0.25252524,33840,,731360,819188,273008,546180,147456
1.2531328,0.25062656,33840,,731468,819080,272900,546180,147456
0.0,0.5050505,33840,,731584,818964,272776,546188,147456
0.0,0.25316456,33840,,731576,818972,272776,546196,147456
0.7444169,0.49627793,33840,,731576,818972,272776,546196,147456
0.5089058,0.5089058,33840,,731856,818692,272504,546188,147456
0.5012531,0.25062656,33840,,731948,818600,272404,546196,147456
0.75376886,0.2512563,33840,,731948,818600,272404,546196,147456
0.0,0.2538071,33840,,732072,818476,272280,546196,147456
0.5012531,0.5012531,33840,,732072,818476,272280,546196,147456
0.25188917,0.25188917,33840,,732072,818476,272280,546196,147456
0.25252524,0.25252524,33840,,731980,818568,272380,546188,147456
0.0,0.25252524,33840,,731948,818600,272404,546196,147456
0.2512563,0.2512563,33840,,731948,818600,272404,546196,147456
0.25188917,0.25188917,33840,,731948,818600,272404,546196,147456
1.0152284,1.0152284,33840,,732204,818344,272156,546188,147456
0.0,0.25252524,33840,,732196,818352,272156,546196,147456
0.0,0.25252524,33840,,732196,818352,272156,546196,147456
0.5025126,0.2512563,33840,,732196,818352,272156,546196,147456
0.0,0.5050505,33840,,732320,818228,272156,546196,147456
0.0,0.25316456,33840,,732320,818228,272032,546196,147456
0.25188917,0.50377834,33840,,732328,818220,272032,546188,147456
0.5063291,0.25316456,33840,,732320,818228,272032,546196,147456
0.5012531,0.5012531,33840,,732444,818104,272032,546196,147456
0.75,0.0,33840,,732444,818104,271908,546196,147456
1.0025063,0.7518797,33840,,732600,817948,271760,546188,147456
0.5050505,0.75757575,33840,,732436,818112,271916,546196,147456
0.0,0.2538071,33840,,732436,818112,271916,546196,147456
1.0230179,0.25575447,33840,,732436,818112,271916,546196,147456
0.2512563,0.2512563,33840,,732436,818112,271916,546196,147456
0.25188917,0.25188917,33840,,731536,819012,272816,546196,147456
0.25252524,0.5050505,33840,,731572,818976,272784,546192,147456
2.7568922,0.25062656,33840,,731456,819092,272164,546928,147456
0.0,0.25252524,33840,,731444,819104,272156,546948,147456
0.0,0.25252524,33840,,731568,818980,272024,546956,147456
0.25510204,0.7653061,33840,,731576,818972,272024,546948,147456
0.0,0.25252524,33840,,731820,818728,271776,546952,147456
0.2512563,0.2512563,33840,,731216,819332,272376,546956,147456
0.5050505,0.5050505,33840,,731196,819352,272396,546956,147456
1.0,0.5,33840,,731196,819352,272396,546956,147456
0.7518797,0.0,33840,,731180,819368,272412,546956,147456
1.0204082,0.5102041,33840,,731244,819304,272356,546948,147456
0.0,0.5063291,33840,,731312,819236,272280,546956,147456
0.25252524,0.25252524,33840,,731312,819236,272280,546956,147456
0.7518797,0.7518797,33840,,731312,819236,272280,546956,147456
1.2626263,0.25252524,33840,,731568,818980,272032,546948,147456
0.7518797,0.5012531,33840,,731560,818988,272032,546956,147456
0.50377834,0.25188917,33840,,731560,818988,272032,546956,147456
0.49875313,0.49875313,33840,,731560,818988,272032,546956,147456
0.25188917,0.0,33840,,731560,818988,272032,546956,147456
0.25188917,0.50377834,33840,,731684,818864,271908,546956,147456
0.0,0.25252524,33840,,731812,818736,271784,546952,147456
0.7518797,0.25062656,33840,,731808,818740,271784,546956,147456
0.0,0.25252524,33840,,731808,818740,271784,546956,147456
0.25188917,0.50377834,33840,,731932,818616,271660,546956,147456
1.2658228,1.0126582,33840,,732064,818484,271660,546948,147456
0.5012531,0.0,33840,,732056,818492,271536,546956,147456
0.25316456,1.0126582,33840,,731980,818568,271612,546956,147456
0.5025126,0.0,33840,,731932,818616,271660,546956,147456
0.0,0.5063291,33840,,731932,818616,271660,546956,147456
0.7556675,0.25188917,33840,,731932,818616,271660,546956,147456
0.75,0.75,33840,,731940,818608,271660,546948,147456
0.2512563,0.0,33840,,731232,819316,272360,546956,147456
0.0,0.2538071,33840,,731188,819360,272404,546956,147456
0.0,0.2512563,33840,,731188,819360,272404,546956,147456
0.5089058,0.7633588,33840,,731576,818972,272032,546940,147456
0.0,0.25316456,33840,,731456,819092,272132,546960,147456
0.75376886,0.2512563,33840,,731432,819116,272156,546960,147456
0.0,0.5050505,33840,,731432,819116,272156,546960,147456
0.25188917,0.25188917,33840,,731432,819116,272156,546960,147456
0.25188917,0.50377834,33840,,731432,819116,272156,546960,147456
0.25062656,0.25062656,33840,,731556,818992,272032,546960,147456
0.0,0.5063291,33840,,731556,818992,272032,546960,147456
1.0050251,0.0,33840,,731556,818992,272032,546960,147456
0.25252524,0.5050505,33840,,731680,818868,271908,546960,147456
1.2626263,0.75757575,33840,,731808,818740,271784,546956,147456
0.75,0.25,33840,,731804,818744,271784,546960,147456
1.0025063,0.25062656,33840,,731804,818744,271784,546960,147456
0.0,0.25252524,33840,,731804,818744,271784,546960,147456
0.25252524,0.5050505,33840,,731812,818736,271776,546960,147456
0.50377834,0.50377834,33840,,731812,818736,271776,546960,147456
0.24937657,0.0,33840,,731812,818736,271776,546960,147456
0.7556675,0.50377834,33840,,731936,818612,271652,546960,147456
0.25188917,0.25188917,33840,,731936,818612,271652,546960,147456
0.2512563,0.5025126,33840,,731968,818580,271752,546952,147456
1.2658228,0.75949365,33840,,732184,818364,271404,546960,147456
0.2512563,0.2512563,33840,,732184,818364,271404,546960,147456
2.0253165,0.25316456,33840,,732184,818364,271404,546960,147456
0.25252524,0.75757575,33840,,732308,818240,271280,546960,147456
0.25252524,0.0,33840,,732308,818240,271280,546960,147456
0.5025126,0.5025126,33840,,732188,818360,271404,546956,147456
0.0,0.25316456,33840,,732184,818364,271404,546960,147456
0.0,0.5050505,33840,,731084,819464,272504,546960,147456
0.5025126,0.5025126,33840,,731068,819480,272520,546960,147456
0.0,0.0,33840,,731068,819480,272520,546960,147456
1.2658228,1.2658228,33840,,731160,819388,272396,546992,147456
0.25316456,0.0,33840,,731284,819264,272272,546992,147456
0.0,0.0,33840,,731408,819140,272148,546992,147456
0.25252524,0.75757575,33840,,731532,819016,272024,546992,147456
0.75,0.0,33840,,731532,819016,272024,546992,147456
1.0126582,0.5063291,33840,,731664,818884,271900,546984,147456
1.7456359,0.24937657,33840,,731648,818900,271908,546992,147456
0.75376886,0.5025126,33840,,731772,818776,271784,546992,147456
0.0,0.25316456,33840,,731772,818776,271784,546992,147456
0.7518797,0.5012531,33840,,731896,818652,271784,546992,147456
0.5076142,0.5076142,33840,,731896,818652,271660,546992,147456
0.5025126,0.5025126,33840,,732020,818528,271536,546992,147456
0.25252524,0.25252524,33840,,732020,818528,271536,546992,147456
0.99502486,0.24875621,33840,,732020,818528,271536,546992,147456
0.5050505,0.25252524,33840,,732020,818528,271536,546992,147456
0.5025126,0.5025126,33840,,732144,818404,271420,546984,147456
0.0,0.25316456,33840,,732136,818412,271420,546992,147456
0.0,0.25188917,33840,,732136,818412,271420,546992,147456
0.25252524,0.25252524,33840,,732136,818412,271420,546992,147456
0.0,0.5089058,33840,,732260,818288,271420,546992,147456
0.5050505,0.75757575,33840,,732260,818288,271296,546992,147456
0.7518797,0.25062656,33840,,732384,818164,271172,546992,147456
0.0,0.25252524,33840,,732384,818164,271172,546992,147456
0.25062656,0.5012531,33840,,732384,818164,271172,546992,147456
0.0,0.5076142,33840,,732136,818412,271420,546992,147456
0.0,0.5089058,33840,,732392,818156,271172,546984,147456
0.0,0.25252524,33840,,732384,818164,271172,546992,147456
0.25252524,0.25252524,33840,,732384,818164,271172,546992,147456
0.2512563,0.5025126,33840,,731184,819364,272372,546992,147456
1.0126582,0.5063291,33840,,731268,819280,272288,546992,147456
0.5050505,0.5050505,33840,,731392,819156,272164,546992,147456
0.25252524,0.25252524,33840,,731392,819156,272164,546992,147456
0.7518797,0.25062656,33840,,731516,819032,272040,546992,147456
0.0,0.50377834,33840,,731516,819032,272040,546992,147456
0.25252524,0.25252524,33840,,731640,818908,272040,546992,147456
0.5025126,0.5025126,33840,,731648,818900,271916,546984,147456
0.25252524,0.0,33840,,731640,818908,271916,546992,147456
0.50377834,0.7556675,33840,,731764,818784,271792,546992,147456
0.25252524,0.0,33840,,731764,818784,271792,546992,147456
1.0050251,0.75376886,33840,,731764,818784,271792,546992,147456
0.75757575,0.25252524,33840,,731764,818784,271792,546992,147456
0.25188917,0.50377834,33840,,732012,818536,271544,546992,147456
0.5012531,0.25062656,33840,,731996,818552,271544,547008,147456
0.25188917,0.25188917,33840,,732120,818428,271544,547008,147456
0.0,0.25316456,33840,,732120,818428,271420,547008,147456
0.75376886,0.5025126,33840,,732028,818520,271520,547000,147456
0.25188917,0.25188917,33840,,732120,818428,271420,547008,147456
0.25188917,0.50377834,33840,,732120,818428,271420,547008,147456
0.0,0.25188917,33840,,732120,818428,271420,547008,147456
0.5102041,0.7653061,33840,,732152,818396,271396,547000,147456
0.0,0.25252524,33840,,732120,818428,271420,547008,147456
0.5025126,0.2512563,33840,,732244,818304,271296,547008,147456
1.2755102,0.7653061,33840,,732492,818056,271048,547008,147456
0.0,0.0,33840,,732492,818056,271048,547008,147456
0.2512563,0.2512563,33840,,732616,817932,270924,547008,147456
0.5063291,1.0126582,33840,,732356,818192,271188,547004,147456
0.50377834,0.0,33840,,732352,818196,271188,547008,147456
0.0,0.25316456,33840,,732352,818196,271188,547008,147456
0.25188917,0.50377834,33840,,732476,818072,271064,547008,147456
1.2594458,0.50377834,33840,,731408,819140,272140,547000,147456
0.75757575,0.5050505,33840,,731360,819188,272180,547008,147456
1.0025063,0.25062656,33840,,731360,819188,272180,547008,147456
0.50377834,0.50377834,33840,,731360,819188,272180,547008,147456
0.5012531,0.25062656,33840,,731360,819188,272180,547008,147456
0.0,0.25252524,33840,,731360,819188,272180,547008,147456
1.010101,0.5050505,33840,,731368,819180,272180,547000,147456
0.75376886,0.2512563,33840,,731492,819056,272048,547008,147456
0.0,0.25316456,33840,,731492,819056,272048,547008,147456
1.2468828,0.49875313,33840,,731492,819056,272048,547008,147456
0.7614213,0.7614213,33840,,731996,818552,271552,547000,147456
0.25252524,0.25252524,33840,,731988,818560,271552,547008,147456
0.25062656,0.25062656,33840,,732112,818436,271552,547008,147456
0.0,0.5050505,33840,,732112,818436,271428,547008,147456
0.0,0.25316456,33840,,732112,818436,271428,547008,147456
0.0,0.25252524,33840,,732112,818436,271428,547008,147456
0.0,0.25252524,33840,,732120,818428,271428,547000,147456
0.75376886,0.5025126,33840,,732236,818312,271304,547008,147456
0.0,0.25252524,33840,,732236,818312,271304,547008,147456
1.0025063,0.25062656,33840,,732360,818188,271180,547008,147456
0.75949365,0.75949365,33840,,732516,818032,271032,547000,147456
0.75376886,0.75376886,33840,,732484,818064,271056,547008,147456
0.2512563,0.0,33840,,732608,817940,270932,547008,147456
0.2512563,0.2512563,33840,,732608,817940,270932,547008,147456
0.7518797,0.5012531,33840,,732732,817816,270808,547008,147456
0.25252524,0.25252524,33840,,732732,817816,270808,547008,147456
0.50377834,1.0075567,33840,,732640,817908,270908,547000,147456
0.5025126,0.0,33840,,732608,817940,270932,547008,147456
0.0,0.5076142,33840,,732608,817940,270932,547008,147456
0.25188917,0.0,33840,,732608,817940,270932,547008,147456
0.25316456,0.5063291,33840,,732608,817940,270932,547008,147456
0.2544529,0.5089058,33840,,731508,819040,272032,547008,147456
0.0,0.5050505,33840,,731492,819056,272048,547008,147456
0.25188917,0.25188917,33840,,731492,819056,272048,547008,147456
0.75376886,0.5025126,33840,,731492,819056,272048,547008,147456
0.7518797,0.25062656,33840,,731616,818932,271924,547008,147456
0.50377834,0.25188917,33840,,731616,818932,271924,547008,147456
0.25188917,0.50377834,33840,,731740,818808,271924,547008,147456
0.0,0.2538071,33840,,731740,818808,271800,547008,147456
0.2512563,0.2512563,33840,,731740,818808,271800,547008,147456
0.5102041,1.0204082,33840,,731896,818652,271652,547000,147456
0.25188917,0.25188917,33840,,731988,818560,271552,547008,147456
0.74626863,0.74626863,33840,,731988,818560,271552,547008,147456
0.50377834,0.0,33840,,731988,818560,271552,547008,147456
0.0,0.25252524,33840,,731988,818560,271552,547008,147456
0.0,0.25316456,33840,,732112,818436,271428,547008,147456
0.2538071,0.7614213,33840,,732244,818304,271304,547000,147456
0.25062656,0.0,33840,,732236,818312,271304,547008,147456
0.0,0.25252524,33840,,732360,818188,271180,547008,147456
0.0,0.25252524,33840,,732360,818188,271180,547008,147456
0.7633588,0.7633588,33840,,732524,818024,271032,546992,147456
0.50377834,0.50377834,33840,,732604,817944,270932,547012,147456
0.0,0.25252524,33840,,732728,817820,270808,547012,147456
1.2690356,0.2538071,33840,,732728,817820,270808,547012,147456
0.25062656,0.25062656,33840,,732728,817820,270808,547012,147456
0.25252524,0.25252524,33840,,732852,817696,270684,547012,147456
0.0,0.5063291,33840,,732980,817568,270560,547008,147456
0.25252524,0.5050505,33840,,732968,817580,270568,547012,147456
0.5025126,0.2512563,33840,,732968,817580,270568,547012,147456
0.0,0.25252524,33840,,732968,817580,270568,547012,147456
1.5151515,0.75757575,33840,,732876,817672,270668,547004,147456
0.75376886,0.5025126,33840,,731868,818680,271668,547012,147456
0.25252524,0.0,33840,,731852,818696,271684,547012,147456
0.0,0.5063291,33840,,731852,818696,271684,547012,147456
0.25188917,0.25188917,33840,,731976,818572,271560,547012,147456
0.0,0.5063291,33840,,731976,818572,271560,547012,147456
0.7614213,0.2538071,33840,,732264,818284,271288,546996,147456
0.0,0.5025126,33840,,732332,818216,271204,547012,147456
0.0,0.25188917,33840,,732332,818216,271204,547012,147456
0.0,0.25316456,33840,,732332,818216,271204,547012,147456
1.0152284,1.2690356,33840,,732464,818084,271080,547004,147456
0.0,0.0,33840,,732480,818068,271056,547012,147456
0.50377834,0.25188917,33840,,732580,817968,270956,547012,147456
0.5025126,0.2512563,33840,,732580,817968,270956,547012,147456
0.5025126,0.2512563,33840,,732704,817844,270832,547012,147456
0.99750626,1.2468828,33840,,732704,817844,270832,547012,147456
0.2512563,0.0,33840,,732736,817812,270808,547004,147456
0.0,0.0,33840,,732828,817720,270708,547012,147456
0.0,1.010101,33840,,732952,817596,270708,547012,147456
0.0,0.0,33840,,732952,817596,270584,547012,147456
0.5076142,0.5076142,33840,,732960,817588,270584,547004,147456
0.0,0.0,33840,,733076,817472,270460,547012,147456
0.2512563,0.5025126,33840,,733068,817480,270468,547012,147456
0.25252524,0.5050505,33840,,733192,817356,270344,547012,147456
1.2437811,0.24875621,33840,,733192,817356,270344,547012,147456
0.0,0.25252524,33840,,733192,817356,270344,547012,147456
0.75757575,0.25252524,33840,,733224,817324,270320,547004,147456
0.50377834,0.7556675,33840,,732820,817728,270716,547012,147456
0.25188917,0.25188917,33840,,732820,817728,270716,547012,147456
0.0,0.2544529,33840,,732820,817728,270716,547012,147456
0.75376886,0.75376886,33840,,732728,817820,270816,547004,147456
0.7518797,0.25062656,33840,,731596,818952,271940,547012,147456
0.0,0.5050505,33840,,731580,818968,271956,547012,147456
0.50377834,0.7556675,33840,,731580,818968,271956,547012,147456
0.25188917,0.0,33840,,731704,818844,271832,547012,147456
0.0,0.5050505,33840,,731704,818844,271832,547012,147456
0.0,0.0,33840,,731960,818588,271708,547004,147456
0.0,0.25252524,33840,,731952,818596,271584,547012,147456
0.0,0.5050505,33840,,731952,818596,271584,547012,147456
0.25188917,0.25188917,33840,,732076,818472,271460,547012,147456
0.5102041,0.7653061,33840,,732328,818220,271212,547008,147456
0.0,0.2512563,33840,,732448,818100,271088,547012,147456
1.0,0.75,33840,,732448,818100,271088,547012,147456
0.25062656,0.0,33840,,732448,818100,271088,547012,147456
0.25188917,0.50377834,33840,,732572,817976,270964,547012,147456
0.5063291,0.5063291,33840,,732572,817976,270964,547012,147456
0.5050505,0.5050505,33840,,732588,817960,270964,546996,147456
0.74626863,0.0,33840,,732572,817976,270964,547012,147456
0.5050505,0.25252524,33840,,732572,817976,270964,547012,147456
0.7518797,0.5012531,33840,,732572,817976,270964,547012,147456
1.010101,0.5050505,33840,,732704,817844,270840,547004,147456
0.0,0.5050505,33840,,732820,817728,270716,547012,147456
0.25252524,0.25252524,33840,,732944,817604,270716,547012,147456
1.0204082,0.5102041,33840,,732944,817604,270592,547012,147456
0.99255586,0.0,33840,,732944,817604,270592,547012,147456
0.0,0.5076142,33840,,733068,817480,270468,547012,147456
0.0,0.25188917,33840,,733076,817472,270468,547004,147456
0.50377834,1.0075567,33840,,733192,817356,270344,547012,147456
0.2512563,0.0,33840,,733192,817356,270344,547012,147456
0.25188917,0.25188917,33840,,733192,817356,270344,547012,147456
0.5089058,0.7633588,33840,,733184,817364,270344,547020,147456
0.25188917,0.25188917,33840,,732076,818472,271444,547028,147456
0.5025126,0.75376886,33840,,732184,818364,271336,547028,147456
0.7518797,0.0,33840,,732184,818364,271336,547028,147456
0.0,0.5050505,33840,,732184,818364,271336,547028,147456
0.0,0.5063291,33840,,732308,818240,271212,547028,147456
2.2842638,0.5076142,33840,,732564,817984,270964,547020,147456
0.25188917,0.0,33840,,732564,817984,270956,547028,147456
0.0,0.25252524,33840,,732564,817984,270956,547028,147456
0.25252524,0.5050505,33840,,732688,817860,270832,547028,147456
1.2531328,0.5012531,33840,,732820,817728,270708,547020,147456
0.25188917,0.50377834,33840,,732936,817612,270708,547028,147456
0.50377834,0.25188917,33840,,732936,817612,270584,547028,147456
0.50377834,0.50377834,33840,,733060,817488,270460,547028,147456
0.0,0.25252524,33840,,733060,817488,270460,547028,147456
0.2512563,0.2512563,33840,,733184,817364,270336,547028,147456
0.25252524,0.25252524,33840,,733192,817356,270336,547020,147456
0.50377834,0.25188917,33840,,733184,817364,270336,547028,147456
0.0,0.5050505,33840,,733184,817364,270336,547028,147456
0.25188917,0.25188917,33840,,733184,817364,270336,547028,147456
1.5584415,0.77922076,33840,,733452,817096,262640,554456,147456
0.75376886,0.2512563,33840,,733496,817052,262516,554536,147456
0.25188917,0.50377834,33840,,733488,817060,262524,554536,147456
1.0,0.25,33840,,733612,816936,262400,554536,147456
0.25188917,0.50377834,33840,,733612,816936,262400,554536,147456
0.2512563,0.2512563,33840,,733736,816812,262276,554536,147456
0.5063291,0.75949365,33840,,734268,816280,263604,552676,147456
0.0,0.25316456,33840,,734236,816312,263640,552672,147456
0.25252524,0.25252524,33840,,734236,816312,263640,552672,147456
0.0,0.25252524,33840,,734236,816312,263640,552672,147456
1.5075377,1.0050251,33840,,733468,817080,264416,552664,147456
0.25188917,0.0,33840,,733492,817056,264384,552672,147456
0.5050505,0.5050505,33840,,733492,817056,264384,552672,147456
0.5025126,0.5025126,33840,,733492,817056,264384,552672,147456
0.0,0.25252524,33840,,733492,817056,264384,552672,147456
0.0,0.25252524,33840,,733492,817056,264384,552672,147456
0.0,0.50377834,33840,,733396,817152,264484,552668,147456
1.2468828,0.99750626,33840,,733368,817180,264508,552672,147456
0.49875313,0.0,33840,,733368,817180,264508,552672,147456
0.5025126,0.2512563,33840,,733368,817180,264508,552672,147456
0.0,0.7614213,33840,,733500,817048,264384,552664,147456
0.0,0.5050505,33840,,733492,817056,264384,552672,147456
0.25252524,0.75757575,33840,,733492,817056,264384,552672,147456
0.5,0.0,33840,,733492,817056,264384,552672,147456
0.0,0.2538071,33840,,733492,817056,264384,552672,147456
0.25188917,0.50377834,33840,,733616,816932,264260,552672,147456
0.0,0.2544529,33840,,733624,816924,264260,552664,147456
0.0,0.2512563,33840,,733740,816808,264136,552672,147456
1.0050251,1.0050251,33840,,733740,816808,264136,552672,147456
0.0,0.0,33840,,733864,816684,264012,552672,147456
1.0152284,0.7614213,33840,,734120,816428,263764,552664,147456
0.0,0.0,33840,,734236,816312,263640,552672,147456
5.793451,0.25188917,33840,,724856,825692,273020,552672,147456
0.0,0.25316456,33840,,724608,825940,273268,552672,147456
0.5,1.0,33840,,724508,826040,273268,552672,147456
0.5050505,0.75757575,33840,,723988,826560,273888,552672,147456
0.75376886,1.0050251,33840,,724236,826312,273640,552672,147456
0.0,0.0,33840,,724236,826312,273640,552672,147456
0.0,0.0,33840,,724236,826312,273640,552672,147456
0.0,0.5050505,33840,,724236,826312,273640,552672,147456
0.5089058,0.7633588,33840,,723368,827180,274508,552672,147456
0.50377834,0.0,33840,,723368,827180,274508,552672,147456
0.25188917,0.7556675,33840,,723492,827056,274384,552672,147456
0.50377834,0.0,33840,,723492,827056,274384,552672,147456
0.25188917,0.50377834,33840,,723616,826932,274260,552672,147456
0.7556675,0.0,33840,,723624,826924,274260,552664,147456
0.2544529,0.2544529,33840,,723504,827044,274384,552660,147456
0.0,0.5050505,33840,,723484,827064,274392,552672,147456
1.2437811,0.99502486,33840,,723484,827064,274392,552672,147456
0.0,0.0,33840,,723484,827064,274392,552672,147456
0.5089058,0.5089058,33840,,723480,827068,274392,552676,147456
0.5050505,0.0,33840,,723480,827068,274392,552676,147456
0.0,0.5050505,33840,,723480,827068,274392,552676,147456
0.0,0.25252524,33840,,723480,827068,274392,552676,147456
0.7518797,0.5012531,33840,,723480,827068,274392,552676,147456
0.0,0.25252524,33840,,723612,826936,274268,552668,147456
0.0,0.25252524,33840,,723604,826944,274268,552676,147456
0.0,0.25252524,33840,,723604,826944,274268,552676,147456
0.25252524,0.5050505,33840,,723604,826944,274268,552676,147456
0.5050505,0.25252524,33840,,723604,826944,274268,552676,147456
0.5102041,0.7653061,33840,,723728,826820,274144,552676,147456
0.0,0.25252524,33840,,723728,826820,274144,552676,147456
0.0,0.2538071,33840,,723728,826820,274144,552676,147456
0.2512563,0.2512563,33840,,723728,826820,274144,552676,147456
0.2512563,0.5025126,33840,,723728,826820,274144,552676,147456
0.25510204,0.5102041,33840,,723736,826812,274144,552668,147456
