SeraphimDroid Record,Starting date and time:,2019-07-07-14-19-50,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 2153) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
1.5831134,0.7915567,8068,,946932,603616,325184,278432,147456
1.32626,0.795756,8068,,946932,603616,325184,278432,147456
21.38889,4.4444447,8068,,947680,602868,324440,278428,147456
2.3746703,0.7915567,8068,,947676,602872,324440,278432,147456
1.3227513,0.7936508,8068,,947676,602872,324440,278432,147456
1.5665796,0.7832898,8068,,947672,602876,324440,278436,147456
2.3622048,0.2624672,8068,,947672,602876,324440,278436,147456
1.8421053,0.7894737,8068,,947432,603116,324688,278428,147456
1.3157895,0.7894737,8068,,947424,603124,324688,278436,147456
0.5405405,0.5405405,8068,,947548,603000,324564,278436,147456
1.0582011,0.7936508,8068,,947548,603000,324564,278436,147456
0.53333336,0.8,8068,,947672,602876,324440,278436,147456
11.141304,2.173913,8068,,947916,602632,324196,278436,147456
8.648648,1.6216216,8068,,948044,602504,324068,278436,147456
1.8617021,1.0638298,8068,,948168,602380,323944,278436,147456
2.0997376,0.5249344,8068,,948168,602380,323944,278436,147456
0.0,0.8042895,8068,,948292,602256,323820,278436,147456
1.3297873,0.5319149,8068,,945692,604856,326420,278436,147456
12.266666,1.0666667,8068,,949244,601304,322872,278432,147456
1.038961,0.5194805,8068,,949156,601392,322952,278440,147456
1.3227513,0.52910054,8068,,949056,601492,323052,278440,147456
1.32626,1.061008,8068,,949032,601516,323076,278440,147456
1.312336,0.78740156,8068,,949032,601516,323076,278440,147456
21.38889,5.0,8068,,950080,600468,321964,278504,147456
3.7634408,0.8064516,8068,,950324,600224,321712,278512,147456
1.8918918,0.8108108,8068,,950324,600224,321712,278512,147456
1.0498688,0.78740156,8068,,950324,600224,321712,278512,147456
0.8,0.53333336,8068,,950324,600224,321712,278512,147456
0.79787236,0.79787236,8068,,948216,602332,323820,278512,147456
1.0695187,0.53475934,8068,,947356,603192,324688,278504,147456
0.53908354,0.80862534,8068,,947468,603080,324564,278516,147456
1.0638298,0.79787236,8068,,947344,603204,324688,278516,147456
2.6666667,0.8,8068,,940944,609604,331088,278516,147456
11.229946,2.4064171,8068,,942036,608512,329996,278516,147456
12.962963,3.1746032,8068,,942136,608412,329896,278516,147456
1.5957447,0.5319149,8068,,942136,608412,329896,278516,147456
1.5873016,0.7936508,8068,,942136,608412,329896,278516,147456
1.0638298,1.0638298,8068,,940836,609712,331196,278516,147456
0.53475934,0.53475934,8068,,939656,610892,332360,278532,147456
0.8108108,0.8108108,8068,,939640,610908,332376,278532,147456
1.5873016,0.7936508,8068,,939640,610908,332376,278532,147456
2.8645833,0.78125,8068,,939640,610908,332376,278532,147456
1.0695187,0.53475934,8068,,939636,610912,332376,278536,147456
1.5789474,0.7894737,8068,,939636,610912,332376,278536,147456
20.27027,3.2432432,8068,,940388,610160,331632,278528,147456
1.0666667,0.8,8068,,940380,610168,331632,278536,147456
1.5873016,0.7936508,8068,,940504,610044,331508,278536,147456
0.8,0.8,8068,,940504,610044,331508,278536,147456
1.5831134,0.7915567,8068,,940628,609920,331508,278536,147456
1.8181819,0.77922076,8068,,940256,610292,331756,278536,147456
2.34375,1.0416666,8068,,940256,610292,331756,278536,147456
1.8421053,0.5263158,8068,,940380,610168,331756,278536,147456
1.3089005,0.5235602,8068,,940380,610168,331632,278536,147456
0.7915567,0.7915567,8068,,940380,610168,331632,278536,147456
16.48936,2.1276596,8068,,940932,609616,331080,278536,147456
14.4,3.2,8068,,941120,609428,330888,278540,147456
1.3192612,0.7915567,8068,,941120,609428,330888,278540,147456
1.8716577,0.80213904,8068,,941120,609428,330888,278540,147456
1.5345268,0.25575447,8068,,941120,609428,330888,278540,147456
2.3622048,0.78740156,8068,,941120,609428,330888,278540,147456
1.8134716,0.5181347,8068,,940504,610044,331508,278536,147456
1.305483,0.7832898,8068,,940500,610048,331508,278540,147456
2.0833333,0.5208333,8068,,940500,610048,331508,278540,147456
1.0526316,0.7894737,8068,,940500,610048,331508,278540,147456
1.0695187,0.80213904,8068,,940500,610048,331508,278540,147456
21.390375,3.2085562,8068,,941004,609544,331012,278532,147456
1.0695187,0.80213904,8068,,941004,609544,331004,278540,147456
0.5141388,0.2570694,8068,,941000,609548,331004,278544,147456
1.312336,0.78740156,8068,,941000,609548,331004,278544,147456
0.25974026,0.25974026,8068,,941000,609548,331004,278544,147456
1.3297873,0.79787236,8068,,941132,609416,330880,278536,147456
0.7936508,0.7936508,8068,,941124,609424,330880,278544,147456
1.312336,0.78740156,8068,,941124,609424,330880,278544,147456
1.3368984,0.80213904,8068,,941124,609424,330880,278544,147456
0.52910054,0.7936508,8068,,941124,609424,330880,278544,147456
11.936339,2.122016,8068,,941992,608556,330012,278544,147456
14.248021,2.6385224,8068,,942236,608312,329764,278548,147456
1.5748031,0.78740156,8068,,942236,608312,329764,278548,147456
17.355371,0.5509642,8068,,945312,605236,326052,279184,147456
0.7712082,0.2570694,8068,,945144,605404,326168,279236,147456
6.684492,0.80213904,8068,,943028,607520,328172,279348,147456
1.8617021,1.0638298,8068,,942560,607988,328640,279348,147456
1.3368984,0.80213904,8068,,942560,607988,328640,279348,147456
3.7234042,0.79787236,8068,,948568,601980,322640,279340,147456
1.8666667,0.8,8068,,948512,602036,322688,279348,147456
0.8130081,0.5420054,8068,,948636,601912,322564,279348,147456
20.108696,3.2608695,8068,,944352,606196,326856,279340,147456
0.79787236,0.79787236,8068,,944420,606128,326780,279348,147456
1.32626,0.530504,8068,,944544,606004,326656,279348,147456
1.591512,0.795756,8068,,944544,606004,326656,279348,147456
1.5957447,0.79787236,8068,,944544,606004,326656,279348,147456
2.122016,0.795756,8068,,942264,608284,328932,279352,147456
1.8716577,1.0695187,8068,,942192,608356,329012,279344,147456
2.910053,1.0582011,8068,,942432,608116,328764,279352,147456
2.368421,0.7894737,8068,,942556,607992,328640,279352,147456
0.0,0.536193,8068,,942556,607992,328640,279352,147456
11.021505,3.4946237,8068,,942948,607600,328248,279352,147456
10.027101,1.6260163,8068,,942928,607620,328268,279352,147456
1.8666667,0.8,8068,,942928,607620,328268,279352,147456
1.856764,1.061008,8068,,942928,607620,328268,279352,147456
1.6,0.53333336,8068,,942928,607620,328268,279352,147456
1.6042781,0.80213904,8068,,940928,609620,330268,279352,147456
1.0666667,1.0666667,8068,,940952,609596,330252,279344,147456
2.122016,0.795756,8068,,940940,609608,330252,279356,147456
3.125,0.5208333,8068,,940940,609608,330252,279356,147456
1.0695187,0.80213904,8068,,940940,609608,330252,279356,147456
1.3157895,0.7894737,8068,,941064,609484,330252,279356,147456
18.852459,3.0054646,8068,,942412,608136,328640,279496,147456
1.3227513,0.7936508,8068,,942440,608108,328640,279468,147456
0.77922076,0.5194805,8068,,942440,608108,328640,279468,147456
1.3297873,0.79787236,8068,,942440,608108,328640,279468,147456
2.3746703,0.7915567,8068,,942440,608108,328640,279468,147456
2.393617,0.79787236,8068,,941864,608684,329216,279468,147456
2.1276596,0.79787236,8068,,941944,608604,329136,279468,147456
2.4324324,0.8108108,8068,,942080,608468,329004,279464,147456
0.5420054,0.8130081,8068,,942068,608480,329012,279468,147456
3.4574468,0.79787236,8068,,942188,608360,328888,279472,147456
12.668464,3.504043,8068,,943180,607368,327896,279472,147456
11.55914,1.8817204,8068,,943312,607236,327772,279464,147456
1.8518518,0.7936508,8068,,943304,607244,327772,279472,147456
1.3333334,0.8,8068,,943304,607244,327772,279472,147456
0.8,0.8,8068,,943304,607244,327772,279472,147456
1.0582011,0.7936508,8068,,942104,608444,328972,279472,147456
0.5405405,0.5405405,8068,,942312,608236,328764,279472,147456
1.6129032,0.8064516,8068,,942320,608228,328764,279464,147456
1.5957447,0.79787236,8068,,942312,608236,328764,279472,147456
2.673797,0.80213904,8068,,948388,602160,322688,279472,147456
1.5831134,0.5277045,8068,,948388,602160,322688,279472,147456
21.774193,4.032258,8068,,950168,600380,322908,277472,147456
1.8469657,0.7915567,8068,,950176,600372,322928,277444,147456
1.8666667,0.8,8068,,950176,600372,322928,277444,147456
0.80862534,0.80862534,8068,,950176,600372,322928,277444,147456
0.53475934,0.80213904,8068,,950176,600372,322928,277444,147456
2.6595745,1.0638298,8068,,949876,600672,323228,277444,147456
1.3404826,0.536193,8068,,949808,600740,323300,277440,147456
1.5957447,0.79787236,8068,,949804,600744,323300,277444,147456
1.5789474,0.7894737,8068,,949804,600744,323300,277444,147456
2.8720627,1.0443864,8068,,949804,600744,323300,277444,147456
29.946524,1.8716577,8068,,950496,600052,319040,281012,147456
16.986301,2.739726,8068,,950756,599792,318836,280956,147456
1.0230179,0.25575447,8068,,950736,599812,318836,280976,147456
1.8617021,0.79787236,8068,,950736,599812,318836,280976,147456
1.8469657,1.055409,8068,,950736,599812,318836,280976,147456
3.1914895,0.79787236,8068,,950264,600284,319308,280976,147456
0.80862534,0.80862534,8068,,950352,600196,319220,280976,147456
2.631579,1.0526316,8068,,950360,600188,319220,280968,147456
1.3297873,0.5319149,8068,,950352,600196,319220,280976,147456
0.26954177,1.0781671,8068,,950476,600072,319220,280976,147456
0.80213904,0.80213904,8068,,950352,600196,319220,280976,147456
22.5,5.0,8068,,944524,606024,325052,280972,147456
1.591512,0.795756,8068,,944364,606184,325172,281012,147456
2.1052632,0.5263158,8068,,944364,606184,325172,281012,147456
1.591512,0.795756,8068,,944360,606188,325172,281016,147456
0.80862534,0.80862534,8068,,944360,606188,325172,281016,147456
1.344086,0.8064516,8068,,940968,609580,328572,281008,147456
2.8645833,0.78125,8068,,941012,609536,328520,281016,147456
2.617801,0.7853403,8068,,941012,609536,328520,281016,147456
0.2680965,0.8042895,8068,,941012,609536,328520,281016,147456
1.0781671,0.53908354,8068,,941012,609536,328520,281016,147456
2.910053,1.5873016,8068,,941036,609512,328496,281016,147456
17.260275,2.4657533,8068,,942384,608164,327156,281008,147456
1.061008,0.530504,8068,,942376,608172,327156,281016,147456
1.5789474,0.7894737,8068,,942376,608172,327156,281016,147456
0.2680965,0.8042895,8068,,942376,608172,327156,281016,147456
0.0,0.5405405,8068,,942372,608176,327156,281020,147456
1.3297873,0.79787236,8068,,941008,609540,328520,281020,147456
1.608579,0.8042895,8068,,941016,609532,328520,281012,147456
1.6042781,0.80213904,8068,,941132,609416,328396,281020,147456
1.0335917,0.5167959,8068,,941132,609416,328396,281020,147456
1.8421053,0.5263158,8068,,941388,609160,328148,281012,147456
22.222221,6.6666665,8068,,943244,607304,326288,281016,147456
1.8716577,0.80213904,8068,,943240,607308,326288,281020,147456
2.631579,0.7894737,8068,,943240,607308,326288,281020,147456
1.8918918,0.8108108,8068,,943124,607424,326412,281012,147456
1.8817204,0.53763443,8068,,943100,607448,326412,281036,147456
2.094241,0.7853403,8068,,941488,609060,328024,281036,147456
2.9649596,0.80862534,8068,,941608,608940,327900,281040,147456
0.7853403,0.5235602,8068,,941608,608940,327900,281040,147456
0.53333336,0.8,8068,,941608,608940,327900,281040,147456
1.6042781,0.80213904,8068,,941856,608692,327652,281040,147456
0.53763443,1.0752689,8068,,941856,608692,327652,281040,147456
17.582418,3.0219781,8068,,943100,607448,326412,281036,147456
1.8469657,0.7915567,8068,,943096,607452,326412,281040,147456
1.072386,0.8042895,8068,,943096,607452,326412,281040,147456
0.8108108,0.8108108,8068,,943096,607452,326412,281040,147456
2.3316061,0.5181347,8068,,943096,607452,326412,281040,147456
1.6042781,0.80213904,8068,,942360,608188,327156,281032,147456
2.1164021,0.7936508,8068,,942352,608196,327156,281040,147456
2.3498695,0.7832898,8068,,942472,608076,327032,281044,147456
2.110818,0.7915567,8068,,942472,608076,327032,281044,147456
0.8,0.8,8068,,942596,607952,327032,281044,147456
19.78022,4.3956046,8068,,944216,606332,325296,281036,147456
0.53475934,0.80213904,8068,,944124,606424,325296,281128,147456
1.3368984,0.80213904,8068,,944120,606428,325296,281132,147456
1.0582011,0.7936508,8068,,944120,606428,325296,281132,147456
2.631579,0.7894737,8068,,944244,606304,325172,281132,147456
1.0638298,0.5319149,8068,,943748,606800,325668,281132,147456
7.486631,0.80213904,8068,,945148,605400,324276,281124,147456
4.4386425,0.7832898,8068,,945228,605320,324188,281132,147456
1.305483,0.5221932,8068,,945228,605320,324188,281132,147456
1.5831134,0.7915567,8068,,945348,605200,324064,281136,147456
1.347709,1.6172507,8068,,945472,605076,323940,281136,147456
19.390581,2.493075,8068,,944896,605652,324516,281136,147456
3.7333333,1.0666667,8068,,951052,599496,318360,281136,147456
1.8716577,0.53475934,8068,,951052,599496,318360,281136,147456
1.0781671,0.53908354,8068,,951052,599496,318360,281136,147456
2.356021,1.0471205,8068,,951052,599496,318360,281136,147456
0.53333336,0.8,8068,,949692,600856,319724,281132,147456
1.0695187,0.80213904,8068,,949688,600860,319724,281136,147456
2.122016,0.795756,8068,,949812,600736,319600,281136,147456
1.3227513,0.7936508,8068,,949812,600736,319600,281136,147456
1.3368984,0.80213904,8068,,949812,600736,319600,281136,147456
20.32967,4.3956046,8068,,949808,600740,319600,281140,147456
2.4128687,1.072386,8068,,949748,600800,319600,281200,147456
2.110818,0.7915567,8068,,949748,600800,319600,281200,147456
0.7936508,0.7936508,8068,,949748,600800,319600,281200,147456
0.7692308,0.25641027,8068,,949748,600800,319600,281200,147456
1.0416666,0.5208333,8068,,949128,601420,320220,281200,147456
1.0666667,0.8,8068,,949004,601544,320344,281200,147456
1.32626,0.530504,8068,,949004,601544,320344,281200,147456
0.795756,0.795756,8068,,949004,601544,320344,281200,147456
2.3746703,0.7915567,8068,,949004,601544,320344,281200,147456
1.6129032,0.8064516,8068,,949004,601544,320344,281200,147456
24.603174,3.9682539,8068,,950128,600420,319220,281200,147456
2.1052632,0.5263158,8068,,950128,600420,319220,281200,147456
1.5748031,0.78740156,8068,,950124,600424,319220,281204,147456
1.055409,0.5277045,8068,,950124,600424,319220,281204,147456
1.0526316,0.7894737,8068,,950124,600424,319220,281204,147456
1.7994858,0.5141388,8068,,949504,601044,319840,281204,147456
1.8181819,0.77922076,8068,,949628,600920,319840,281204,147456
1.6042781,0.80213904,8068,,949628,600920,319716,281204,147456
2.624672,0.78740156,8068,,949504,601044,319840,281204,147456
1.6,0.8,8068,,949504,601044,319840,281204,147456
21.703297,3.2967033,8068,,938640,611908,330728,281180,147456
3.2345014,0.80862534,8068,,938492,612056,330848,281208,147456
1.5873016,1.0582011,8068,,938616,611932,330724,281208,147456
2.65252,0.795756,8068,,938616,611932,330724,281208,147456
0.265252,0.530504,8068,,938612,611936,330724,281212,147456
0.8,0.8,8068,,936884,613664,332452,281212,147456
1.5957447,0.79787236,8068,,937040,613508,332304,281204,147456
1.0666667,0.8,8068,,937008,613540,332328,281212,147456
0.536193,0.536193,8068,,937132,613416,332204,281212,147456
0.26385224,0.7915567,8068,,937132,613416,332204,281212,147456
1.8372704,0.5249344,8068,,937256,613292,332080,281212,147456
20.163488,4.6321526,8068,,939240,611308,330096,281212,147456
0.5319149,0.5319149,8068,,939240,611308,330096,281212,147456
1.3368984,0.80213904,8068,,939240,611308,330096,281212,147456
1.3192612,0.7915567,8068,,939240,611308,330096,281212,147456
1.32626,0.795756,8068,,939364,611184,329972,281212,147456
1.32626,0.795756,8068,,937508,613040,331832,281208,147456
1.0752689,0.8064516,8068,,937500,613048,331832,281216,147456
1.0666667,0.8,8068,,937624,612924,331708,281216,147456
2.1276596,0.79787236,8068,,937624,612924,331708,281216,147456
3.4574468,0.79787236,8068,,938244,612304,331088,281216,147456
19.512196,3.2520325,8068,,933484,617064,335848,281216,147456
2.65252,1.32626,8068,,933284,617264,336048,281216,147456
2.3872678,0.530504,8068,,933284,617264,336048,281216,147456
11.351352,1.081081,8068,,934676,615872,334656,281216,147456
1.0335917,0.5167959,8068,,934152,616396,335180,281216,147456
1.3227513,0.7936508,8068,,931652,618896,337680,281216,147456
1.856764,0.795756,8068,,931680,618868,337660,281208,147456
1.072386,0.8042895,8068,,931668,618880,337660,281220,147456
3.1914895,0.5319149,8068,,932412,618136,337040,281220,147456
3.6649215,0.7853403,8068,,937496,613052,331832,281220,147456
1.081081,0.8108108,8068,,937496,613052,331832,281220,147456
22.872341,4.5212765,8068,,938992,611556,330336,281220,147456
1.0752689,0.8064516,8068,,938992,611556,330336,281220,147456
1.8469657,0.5277045,8068,,938992,611556,330336,281220,147456
1.0582011,0.7936508,8068,,938992,611556,330336,281220,147456
2.122016,0.795756,8068,,938992,611556,330336,281220,147456
2.368421,0.7894737,8068,,938008,612540,331328,281212,147456
0.26881722,0.53763443,8068,,938124,612424,331204,281220,147456
1.8276763,0.7832898,8068,,938124,612424,331204,281220,147456
2.610966,0.5221932,8068,,938244,612304,331204,281224,147456
1.3157895,0.7894737,8068,,938244,612304,331080,281224,147456
17.711172,2.997275,8068,,938424,612124,330908,281216,147456
2.610966,0.7832898,8068,,938368,612180,330956,281224,147456
1.32626,0.795756,8068,,938368,612180,330956,281224,147456
0.8042895,0.8042895,8068,,938368,612180,330956,281224,147456
1.8372704,0.78740156,8068,,938368,612180,330956,281224,147456
1.591512,0.795756,8068,,938244,612304,331080,281224,147456
1.3157895,0.5263158,8068,,938252,612296,331080,281216,147456
0.536193,0.8042895,8068,,938244,612304,331080,281224,147456
1.3227513,0.7936508,8068,,938492,612056,330956,281224,147456
0.0,0.53763443,8068,,938492,612056,330832,281224,147456
0.8042895,0.8042895,8068,,938488,612060,330832,281228,147456
18.767508,4.481793,8068,,938892,611656,330436,281220,147456
3.6745408,0.78740156,8068,,938960,611588,330212,281376,147456
1.285347,0.2570694,8068,,938836,611712,330212,281500,147456
2.3746703,0.7915567,8068,,938836,611712,330212,281500,147456
2.6455026,0.7936508,8068,,938836,611712,330212,281500,147456
2.1333334,1.0666667,8068,,938348,612200,330708,281492,147456
1.3297873,0.79787236,8068,,938464,612084,330584,281500,147456
3.4482758,0.795756,8068,,938480,612068,330584,281484,147456
1.608579,0.8042895,8068,,938464,612084,330584,281500,147456
1.0416666,0.78125,8068,,938464,612084,330584,281500,147456
21.866667,3.4666667,8068,,939280,611268,329768,281500,147456
4.2780747,2.673797,8068,,939456,611092,329592,281500,147456
1.8469657,0.5277045,8068,,939452,611096,329592,281504,147456
2.393617,1.0638298,8068,,939700,610848,329344,281504,147456
2.368421,0.7894737,8068,,939700,610848,329344,281504,147456
1.591512,0.530504,8068,,937100,613448,331944,281504,147456
1.8666667,1.0666667,8068,,937120,613428,331924,281504,147456
1.8518518,0.52910054,8068,,937096,613452,331948,281504,147456
2.617801,0.7853403,8068,,936228,614320,332816,281504,147456
1.0695187,0.80213904,8068,,936228,614320,332816,281504,147456
1.3368984,0.80213904,8068,,936228,614320,332816,281504,147456
18.579235,3.2786884,8068,,931924,618624,337128,281496,147456
1.0695187,0.80213904,8068,,932012,618536,337032,281504,147456
1.5957447,0.79787236,8068,,932012,618536,337032,281504,147456
1.0498688,0.5249344,8068,,931992,618556,337032,281524,147456
1.055409,0.5277045,8068,,931992,618556,337032,281524,147456
1.072386,0.8042895,8068,,929236,621312,339796,281516,147456
0.80213904,0.80213904,8068,,929264,621284,339760,281524,147456
1.055409,0.5277045,8068,,929264,621284,339760,281524,147456
0.7936508,0.52910054,8068,,929264,621284,339760,281524,147456
1.0582011,0.7936508,8068,,929264,621284,339760,281524,147456
38.42105,2.8947368,8068,,932764,617784,336156,281628,147456
14.79452,3.8356164,8068,,932784,617764,336040,281724,147456
4.58221,0.80862534,8068,,932608,617940,336208,281732,147456
2.624672,0.5249344,8068,,932404,618144,336412,281732,147456
2.610966,1.0443864,8068,,932404,618144,336412,281732,147456
3.2,0.8,8068,,936728,613820,332084,281736,147456
1.0781671,0.80862534,8068,,935872,614676,332940,281736,147456
1.6172507,0.80862534,8068,,936004,614544,332816,281728,147456
1.0638298,0.79787236,8068,,935996,614552,332816,281736,147456
2.34375,0.5208333,8068,,935872,614676,332692,281984,147456
1.0582011,0.7936508,8068,,935872,614676,332692,281984,147456
19.178082,3.2876713,8068,,936968,613580,331676,281904,147456
1.5831134,0.7915567,8068,,936864,613684,331700,281984,147456
1.6,0.8,8068,,936864,613684,331700,281984,147456
0.80213904,0.80213904,8068,,936988,613560,331576,281984,147456
2.9177718,1.061008,8068,,936988,613560,331576,281984,147456
0.8064516,0.8064516,8068,,936720,613828,331852,281976,147456
2.1052632,0.7894737,8068,,936612,613936,331948,281988,147456
2.3376622,0.5194805,8068,,936736,613812,331824,281988,147456
2.1164021,1.0582011,8068,,936736,613812,331824,281988,147456
2.3872678,0.530504,8068,,936860,613688,331824,281988,147456
6.6489363,1.8617021,8068,,937612,612936,330956,281980,147456
15.447154,3.2520325,8068,,938128,612420,330312,282108,147456
1.6042781,0.80213904,8068,,938096,612452,330336,282116,147456
1.8087856,0.5167959,8068,,938096,612452,330336,282116,147456
1.5873016,0.7936508,8068,,938096,612452,330336,282116,147456
1.8617021,0.79787236,8068,,938096,612452,330336,282116,147456
1.8617021,0.79787236,8068,,937476,613072,330956,282116,147456
1.3227513,0.7936508,8068,,937608,612940,330832,282108,147456
1.6,0.8,8068,,937596,612952,330832,282120,147456
1.8276763,0.7832898,8068,,937596,612952,330832,282120,147456
1.5424165,0.5141388,8068,,937596,612952,330832,282120,147456
20.547945,3.2876713,8068,,937876,612672,330560,282112,147456
2.3809524,0.7936508,8068,,937844,612704,330584,282120,147456
2.356021,0.7853403,8068,,937844,612704,330584,282120,147456
2.910053,1.0582011,8068,,937844,612704,330584,282120,147456
4.509284,0.530504,8068,,937984,612564,330460,282104,147456
1.0752689,0.8064516,8068,,937868,612680,330560,282120,147456
3.4666667,0.8,8068,,937968,612580,330460,282120,147456
1.5625,0.5208333,8068,,937968,612580,330460,282120,147456
0.7915567,0.7915567,8068,,937968,612580,330460,282120,147456
0.0,0.53908354,8068,,937976,612572,330460,282112,147456
7.2580647,1.8817204,8068,,938236,612312,330188,282124,147456
16.022099,3.5911603,8068,,932692,617856,335740,282116,147456
0.79787236,0.5319149,8068,,932632,617916,335792,282124,147456
1.8469657,1.055409,8068,,932632,617916,335792,282124,147456
1.8469657,0.7915567,8068,,932632,617916,335792,282124,147456
2.1164021,0.7936508,8068,,932632,617916,335792,282124,147456
2.624672,0.78740156,8068,,930736,619812,337688,282124,147456
2.3622048,0.5249344,8068,,930776,619772,337652,282120,147456
1.5957447,0.79787236,8068,,930772,619776,337652,282124,147456
0.7712082,0.5141388,8068,,930772,619776,337652,282124,147456
2.570694,0.5141388,8068,,930772,619776,337652,282124,147456
21.891891,3.2432432,8068,,931424,619124,337008,282116,147456
1.32626,0.795756,8068,,931388,619160,337032,282128,147456
0.8064516,0.8064516,8068,,931388,619160,337032,282128,147456
2.122016,0.795756,8068,,931388,619160,337032,282128,147456
0.8042895,0.8042895,8068,,931388,619160,337032,282128,147456
1.6,0.8,8068,,929112,621436,339308,282128,147456
1.856764,0.795756,8068,,929032,621516,339388,282128,147456
10.455764,1.072386,8068,,931880,618668,336612,282128,147456
1.5584415,0.5194805,8068,,931884,618664,336536,282128,147456
3.7433155,0.80213904,8068,,937712,612836,330708,282128,147456
6.951872,2.9411764,8068,,938812,611736,329608,282128,147456
16.08579,2.144772,8068,,939316,611232,329112,282120,147456
1.6129032,0.53763443,8068,,939392,611156,329032,282124,147456
1.3227513,0.7936508,8068,,939432,611116,328988,282128,147456
0.79787236,0.5319149,8068,,939428,611120,328988,282132,147456
0.0,0.53333336,8068,,938328,612220,330088,282132,147456
0.79787236,0.79787236,8068,,938540,612008,329760,282248,147456
0.8,0.53333336,8068,,938436,612112,329856,282256,147456
0.8042895,0.536193,8068,,938436,612112,329856,282256,147456
1.5957447,0.5319149,8068,,938436,612112,329856,282256,147456
1.0695187,0.53475934,8068,,938436,612112,329856,282256,147456
20.708447,4.359673,8068,,939200,611348,329112,282236,147456
1.3368984,0.80213904,8068,,939176,611372,329112,282260,147456
1.0582011,0.52910054,8068,,939176,611372,329112,282260,147456
1.3157895,0.5263158,8068,,939176,611372,329112,282260,147456
0.53908354,0.53908354,8068,,939172,611376,329112,282264,147456
1.0666667,0.8,8068,,938652,611896,329636,282260,147456
0.8042895,0.536193,8068,,938552,611996,329732,282264,147456
1.0666667,0.8,8068,,938552,611996,329732,282264,147456
0.80213904,0.53475934,8068,,938552,611996,329732,282264,147456
1.3192612,0.5277045,8068,,938552,611996,329732,282264,147456
6.878307,1.8518518,8068,,939172,611376,329112,282264,147456
14.168938,2.1798365,8068,,939544,611004,328740,282264,147456
1.0666667,0.53333336,8068,,939544,611004,328740,282264,147456
1.3227513,0.52910054,8068,,939544,611004,328740,282264,147456
1.0752689,0.53763443,8068,,939544,611004,328740,282264,147456
0.26595744,0.5319149,8068,,938800,611748,329484,282264,147456
1.305483,0.7832898,8068,,938928,611620,329360,282260,147456
1.8229166,0.26041666,8068,,939052,611496,329236,282260,147456
1.591512,0.795756,8068,,939044,611504,329236,282268,147456
1.6042781,0.80213904,8068,,939168,611380,329112,282268,147456
0.530504,0.530504,8068,,939168,611380,329112,282268,147456
22.252747,4.945055,8068,,933588,616960,334692,282268,147456
1.8766756,0.536193,8068,,933712,616836,334568,282268,147456
0.8,0.53333336,8068,,933712,616836,334568,282268,147456
5.221932,0.7832898,8068,,932812,617736,333700,284036,147456
1.312336,0.5249344,8068,,932812,617736,333700,284036,147456
1.3368984,0.80213904,8068,,930952,619596,335560,284036,147456
1.32626,0.530504,8068,,931076,619472,335436,284036,147456
0.7915567,0.5277045,8068,,931072,619476,335436,284040,147456
1.0666667,0.8,8068,,931200,619348,335436,284036,147456
1.5873016,0.52910054,8068,,931196,619352,335312,284040,147456
6.25,1.6304348,8068,,931492,619056,335016,284040,147456
14.5161295,2.1505377,8068,,931592,618956,334916,284040,147456
0.8,0.8,8068,,931692,618856,334940,284040,147456
1.0582011,0.52910054,8068,,931692,618856,334816,284040,147456
0.79787236,0.5319149,8068,,931692,618856,334816,284040,147456
1.061008,0.530504,8068,,931516,619032,334992,284040,147456
0.7915567,0.7915567,8068,,931576,618972,334940,284032,147456
0.8,0.53333336,8068,,931692,618856,334816,284040,147456
0.795756,0.795756,8068,,931692,618856,334816,284040,147456
1.5748031,0.5249344,8068,,931816,618732,334692,284040,147456
1.3404826,0.8042895,8068,,931812,618736,334692,284044,147456
20.44199,4.1436462,8068,,932564,617984,333948,284036,147456
1.0695187,0.80213904,8068,,932556,617992,333948,284044,147456
2.356021,0.5235602,8068,,932556,617992,333948,284044,147456
8.753316,0.530504,8068,,933892,616656,332736,284044,147456
7.216495,0.5154639,8068,,934384,616164,332088,284076,147456
1.0416666,0.78125,8068,,933640,616908,332832,284076,147456
0.53763443,0.8064516,8068,,933772,616776,332708,284068,147456
0.53475934,0.80213904,8068,,933764,616784,332708,284076,147456
1.312336,0.5249344,8068,,931964,618584,334508,284076,147456
4.7745357,0.265252,8068,,938104,612444,328368,284076,147456
8.311688,1.5584415,8068,,938420,612128,328048,284080,147456
14.049587,2.479339,8068,,938844,611704,327624,284080,147456
0.79787236,0.5319149,8068,,938844,611704,327624,284080,147456
0.79787236,0.79787236,8068,,938828,611720,327624,284096,147456
1.3368984,0.53475934,8068,,936844,613704,329608,284096,147456
0.5319149,0.5319149,8068,,936844,613704,329608,284096,147456
1.5957447,0.79787236,8068,,936968,613580,329484,284096,147456
1.3157895,0.5263158,8068,,936968,613580,329484,284096,147456
1.3297873,0.5319149,8068,,936968,613580,329484,284096,147456
1.3297873,0.79787236,8068,,936968,613580,329484,284096,147456
1.0638298,0.79787236,8068,,936968,613580,329484,284096,147456
20.108696,4.347826,8068,,939508,611040,326956,284084,147456
1.0638298,0.5319149,8068,,939448,611100,327004,284096,147456
0.8,0.53333336,8068,,939444,611104,327004,284100,147456
