AnotherMonitor Record,Starting date and time:,2019-07-16-11-52-39,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),AnotherMonitor (Pid 10859) CPU usage (%),AnotherMonitor Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
19.166666,0.2777778,5300,,837536,713012,334956,378056,147456
19.390581,0.0,5300,,837536,713012,334956,378056,147456
19.777159,0.0,5300,,837660,712888,334832,378056,147456
19.125683,0.0,5300,,837908,712640,334584,378056,147456
19.318182,0.0,5300,,837852,712696,334832,377864,147456
21.563343,0.26954177,5300,,837976,712572,334708,377864,147456
24.60733,0.0,5300,,838100,712448,334584,377864,147456
21.857924,0.0,5300,,838108,712440,334584,377856,147456
21.983913,0.0,5300,,838596,711952,334088,377864,147456
18.435755,0.0,5300,,838596,711952,334088,377864,147456
21.467392,0.27173913,5300,,838844,711704,333840,377864,147456
21.081081,0.0,5300,,838844,711704,333840,377864,147456
20.273973,0.0,5300,,838844,711704,333840,377864,147456
20.05571,0.0,5300,,838520,712028,334164,377864,147456
18.88889,0.0,5300,,838944,711604,335396,376208,147456
20.765028,0.0,5300,,838936,711612,335320,376292,147456
35.0,0.2777778,5300,,846536,704012,331812,372200,147456
18.02817,0.0,5300,,846488,704060,331860,372200,147456
24.528301,0.0,5300,,846744,703804,331604,372200,147456
19.839142,0.0,5300,,846744,703804,331604,372200,147456
19.774012,0.28248587,5300,,846620,703928,331728,372200,147456
20.168068,0.0,5300,,845880,704668,332464,372204,147456
19.66759,0.0,5300,,846128,704420,332216,372204,147456
21.35135,0.0,5300,,846872,703676,331472,372204,147456
17.597765,0.2793296,5300,,846988,703560,331348,372212,147456
17.955801,0.0,5300,,846760,703788,331576,372212,147456
18.90411,0.0,5300,,846616,703932,331720,372212,147456
19.94609,0.26954177,5300,,846616,703932,331720,372212,147456
16.666666,0.0,5300,,846852,703696,331488,372208,147456
18.487394,0.0,5300,,846972,703576,331364,372212,147456
22.432432,0.0,5300,,847248,703300,332672,370752,147456
20.32967,0.0,5300,,847352,703196,332852,370344,147456
18.258427,0.56179774,5300,,846856,703692,333348,370344,147456
21.891891,0.0,5300,,846980,703568,333224,370344,147456
18.207283,0.0,5300,,847724,702824,332480,370344,147456
20.604395,0.0,5300,,847724,702824,332480,370344,147456
20.879122,0.5494506,5300,,846524,704024,333680,370344,147456
17.514124,0.0,5300,,846484,704064,333720,370344,147456
21.774193,0.0,5300,,846632,703916,333572,370344,147456
22.751324,0.0,5300,,846616,703932,333596,370336,147456
22.074469,0.0,5300,,846608,703940,333596,370344,147456
19.78022,0.0,5300,,846608,703940,333596,370344,147456
19.61326,0.0,5300,,846608,703940,333596,370344,147456
21.38889,0.0,5300,,846112,704436,334092,370344,147456
19.32773,0.0,5300,,846236,704312,333968,370344,147456
20.0,0.0,5300,,846476,704072,333728,370344,147456
20.165747,0.0,5300,,846600,703948,333604,370344,147456
20.44199,0.0,5300,,846848,703700,333356,370344,147456
21.276596,0.26595744,5300,,846980,703568,333232,370336,147456
21.369864,0.0,5300,,847344,703204,332984,370344,147456
20.491804,0.0,5300,,847328,703220,332860,370360,147456
22.865013,0.2754821,5300,,847452,703096,332736,370360,147456
19.777159,0.0,5300,,847824,702724,332364,370360,147456
18.258427,0.0,5300,,847996,702552,332192,370360,147456
41.23989,0.0,5300,,854592,695956,328148,367808,147456
31.955923,0.2754821,5300,,855920,694628,329068,365560,147456
26.098902,0.0,5300,,856928,693620,328000,365620,147456
29.787233,0.0,5300,,858556,691992,328596,363396,147456
29.62963,0.0,5300,,859420,691128,329928,361200,147456
26.809652,0.0,5300,,853096,697452,336284,361168,147456
30.481283,0.53475934,5300,,854760,695788,334548,361240,147456
31.367292,0.0,5300,,857144,693404,332092,361312,147456
29.619566,0.0,5300,,858540,692008,330620,361388,147456
30.68493,0.0,5300,,860212,690336,332164,358172,147456
46.88347,0.0,5300,,854424,696124,337448,358676,147456
39.166668,0.0,5300,,857984,692564,328696,363868,147456
19.61326,0.0,5300,,858048,692500,328628,363872,147456
16.954023,0.0,5300,,847544,703004,342244,360760,147456
19.398907,0.0,5300,,847584,702964,342204,360760,147456
22.739725,0.82191783,5300,,845348,705200,344432,360768,147456
17.094017,0.0,5300,,845280,705268,344500,360768,147456
15.909091,0.0,5300,,845180,705368,344600,360768,147456
23.770493,0.0,5300,,847052,703496,341396,362100,147456
22.727272,0.0,5300,,847668,702880,340956,361924,147456
19.263456,0.0,5300,,846524,704024,342144,361880,147456
20.32967,0.0,5300,,846508,704040,342160,361880,147456
16.571428,0.0,5300,,846500,704048,342160,361888,147456
17.914438,0.0,5300,,846748,703800,341912,361888,147456
21.48541,0.265252,5300,,846940,703608,341720,361888,147456
18.133333,0.0,5300,,847004,703544,341664,361880,147456
19.283747,0.0,5300,,846996,703552,341664,361888,147456
18.78453,0.2762431,5300,,847244,703304,341416,361888,147456
25.27174,0.0,5300,,848308,702240,339880,362360,147456
21.153847,0.2747253,5300,,848432,702116,339756,362360,147456
22.099447,0.0,5300,,852480,698068,334536,363532,147456
19.346048,0.0,5300,,852416,698132,334472,363660,147456
17.127071,0.0,5300,,852532,698016,334348,363668,147456
21.957672,0.0,5300,,852656,697892,334224,363668,147456
21.563343,0.0,5300,,853316,697232,335860,361372,147456
18.10585,0.27855152,5300,,853464,697084,335836,361248,147456
16.949152,0.0,5300,,851256,699292,338044,361248,147456
19.559229,0.0,5300,,851232,699316,338068,361248,147456
20.718231,0.0,5300,,851600,698948,337696,361252,147456
19.283747,0.0,5300,,851600,698948,337696,361252,147456
23.733334,0.53333336,5300,,852176,698372,337284,361088,147456
21.798365,0.0,5300,,851960,698588,337340,361248,147456
20.604395,0.0,5300,,852320,698228,337092,361260,147456
24.175825,0.0,5300,,853952,696596,334696,361900,147456
20.698925,0.0,5300,,853944,696604,334620,361984,147456
21.925133,0.0,5300,,854160,696388,334404,361984,147456
28.8,0.0,5300,,838620,711928,348560,363368,147456
20.163488,0.0,5300,,838648,711900,348532,363368,147456
21.487604,0.0,5300,,839020,711528,348160,363368,147456
20.27027,0.0,5300,,839020,711528,348160,363368,147456
18.02817,0.0,5300,,839020,711528,348160,363368,147456
18.836565,0.0,5300,,838484,712064,348708,363356,147456
20.708447,0.27247956,5300,,838152,712396,349028,363368,147456
18.406593,0.2747253,5300,,837780,712768,349400,363368,147456
21.390375,0.0,5300,,837928,712620,349252,363368,147456
18.78307,0.26455027,5300,,838152,712396,349028,363368,147456
21.750664,0.0,5300,,838400,712148,348780,363368,147456
22.4,0.26666668,5300,,836980,713568,350204,363364,147456
22.01087,0.0,5300,,836936,713612,350244,363368,147456
23.705723,0.0,5300,,837180,713368,349724,363644,147456
21.563343,0.0,5300,,837248,713300,349648,363652,147456
20.053476,0.0,5300,,837372,713176,349524,363652,147456
19.346048,0.27247956,5300,,837372,713176,349524,363652,147456
20.652174,0.0,5300,,837380,713168,349524,363644,147456
18.662952,0.0,5300,,837644,712904,349376,363652,147456
18.4573,0.0,5300,,837868,712680,349028,363652,147456
21.195652,0.0,5300,,833948,716600,352948,363652,147456
18.767508,0.0,5300,,833900,716648,352996,363652,147456
18.767508,0.28011206,5300,,833900,716648,352996,363652,147456
19.777159,0.0,5300,,834296,716252,352600,363652,147456
18.02817,0.0,5300,,834272,716276,352624,363652,147456
20.980927,0.0,5300,,834272,716276,352624,363652,147456
21.038252,0.0,5300,,834396,716152,352500,363652,147456
18.10585,0.27855152,5300,,834520,716028,352376,363652,147456
20.385675,0.0,5300,,834772,715776,352128,363648,147456
22.615805,0.0,5300,,834892,715656,352004,363652,147456
20.708447,0.0,5300,,834644,715904,352252,363652,147456
18.384401,0.0,5300,,834768,715780,352128,363652,147456
19.444445,0.2777778,5300,,834768,715780,352128,363652,147456
16.761364,0.0,5300,,834784,715764,352112,363652,147456
20.391062,0.0,5300,,835008,715540,351888,363652,147456
19.390581,0.0,5300,,834140,716408,352756,363652,147456
17.597765,0.0,5300,,834264,716284,352632,363652,147456
18.88889,0.2777778,5300,,834520,716028,352384,363644,147456
20.266666,0.0,5300,,834760,715788,352136,363652,147456
23.324396,0.0,5300,,835008,715540,351888,363652,147456
17.451523,0.0,5300,,835008,715540,351888,363652,147456
18.406593,0.0,5300,,835256,715292,351764,363652,147456
23.243244,0.27027026,5300,,835380,715168,351516,363652,147456
16.71388,0.0,5300,,835504,715044,351392,363652,147456
21.657755,0.80213904,5300,,835804,714744,351096,363648,147456
15.921787,0.0,5300,,835528,715020,351368,363652,147456
20.27027,0.0,5300,,835504,715044,351392,363652,147456
18.435755,0.5586592,5300,,835628,714920,351268,363652,147456
19.61326,0.0,5300,,835752,714796,351144,363652,147456
18.767508,0.0,5300,,835256,715292,351640,363652,147456
20.163488,0.0,5300,,835380,715168,351516,363652,147456
19.66759,0.0,5300,,835504,715044,351392,363652,147456
19.390581,0.0,5300,,835504,715044,351392,363652,147456
20.165747,0.0,5300,,835752,714796,351144,363652,147456
22.81167,0.0,5300,,835520,715028,351368,363660,147456
17.548746,0.27855152,5300,,835620,714928,351268,363660,147456
22.222221,0.0,5300,,835608,714940,351268,363672,147456
22.105263,0.0,5300,,835732,714816,351144,363672,147456
18.233618,0.0,5300,,835856,714692,351020,363672,147456
23.466667,0.0,5300,,835980,714568,350896,363672,147456
20.596207,0.2710027,5300,,835980,714568,350896,363672,147456
19.23077,0.0,5300,,835980,714568,350896,363672,147456
22.788204,0.0,5300,,836228,714320,350648,363672,147456
22.192513,0.0,5300,,836312,714236,350576,363660,147456
21.925133,0.0,5300,,836632,713916,350252,363664,147456
20.218578,0.0,5300,,836848,713700,350028,363672,147456
19.61326,0.0,5300,,835608,714940,351268,363672,147456
21.925133,0.26737967,5300,,835856,714692,351020,363672,147456
20.263159,0.0,5300,,836028,714520,350848,363672,147456
21.409214,0.0,5300,,836352,714196,350524,363672,147456
23.157894,0.2631579,5300,,836352,714196,350524,363672,147456
22.222221,0.0,5300,,836352,714196,350524,363672,147456
18.487394,0.0,5300,,836476,714072,350400,363672,147456
22.070845,0.27247956,5300,,836500,714048,350376,363672,147456
21.02426,0.0,5300,,837160,713388,349732,363656,147456
17.344173,0.0,5300,,837220,713328,349780,363672,147456
21.372032,0.0,5300,,837344,713204,349532,363672,147456
23.359581,0.2624672,5300,,837468,713080,349532,363672,147456
18.487394,0.0,5300,,837616,712932,349384,363672,147456
20.54054,0.0,5300,,837740,712808,349136,363672,147456
22.513088,0.0,5300,,838088,712460,348788,363672,147456
23.2,0.53333336,5300,,838236,712312,348640,363672,147456
19.220057,0.0,5300,,838460,712088,348416,363672,147456
21.02426,0.0,5300,,838484,712064,348392,363672,147456
21.35135,0.0,5300,,838584,711964,348292,363672,147456
23.68421,0.0,5300,,839352,711196,347524,363672,147456
21.750664,0.265252,5300,,838212,712336,348664,363672,147456
18.61111,0.0,5300,,838592,711956,348292,363664,147456
18.579235,0.0,5300,,838608,711940,348268,363672,147456
21.944445,0.0,5300,,838740,711808,348136,363672,147456
19.565218,0.0,5300,,838864,711684,348012,363672,147456
21.80851,0.26595744,5300,,838912,711636,347964,363672,147456
23.097113,0.0,5300,,838396,712152,348484,363668,147456
17.329546,0.0,5300,,838492,712056,348508,363672,147456
19.78022,0.0,5300,,838516,712032,348352,363680,147456
20.110193,0.0,5300,,838640,711908,348228,363680,147456
18.956043,0.0,5300,,838324,712224,348528,363696,147456
29.22252,0.2680965,5300,,837600,712948,345996,366952,147456
42.27405,0.0,5300,,838660,711888,344956,366932,147456
30.494505,0.0,5300,,840556,709992,342996,366996,147456
30.585106,0.26595744,5300,,841576,708972,341908,367064,147456
30.27027,0.0,5300,,842132,708416,341284,367132,147456
32.010582,0.0,5300,,843368,707180,339976,367204,147456
29.05028,0.0,5300,,845832,704716,337492,367224,147456
28.533333,0.26666668,5300,,847664,702884,335532,367352,147456
31.59269,0.0,5300,,849804,700744,334976,365768,147456
36.294415,0.0,5300,,851496,699052,333972,365080,147456
43.47826,0.0,5300,,845292,705256,338552,366704,147456
48.32905,0.0,5300,,849652,700896,332432,368464,147456
24.933687,0.0,5300,,849376,701172,332652,368520,147456
25.065273,0.2610966,5300,,837904,712644,346040,366604,147456
27.989822,0.0,5300,,838312,712236,344944,367292,147456
27.105263,0.0,5300,,838200,712348,344984,367364,147456
23.48285,0.0,5300,,838020,712528,345120,367408,147456
24.415585,0.0,5300,,838020,712528,345120,367408,147456
22.872341,0.26595744,5300,,837944,712604,345196,367408,147456
26.463104,0.0,5300,,838936,711612,344056,367556,147456
23.056301,0.0,5300,,839052,711496,343764,367732,147456
21.621622,0.8108108,5300,,838752,711796,344120,367676,147456
21.891891,0.0,5300,,838852,711696,344020,367676,147456
22.01087,0.0,5300,,838852,711696,344020,367676,147456
22.714682,0.0,5300,,841764,708784,339820,368964,147456
20.612814,0.0,5300,,842060,708488,339432,369056,147456
24.146982,0.0,5300,,841156,709392,340328,369064,147456
18.559557,0.0,5300,,840960,709588,340524,369064,147456
22.281168,0.530504,5300,,841060,709488,340424,369064,147456
23.705723,0.0,5300,,842644,707904,338316,369588,147456
23.262032,0.0,5300,,841696,708852,339312,369540,147456
22.979797,0.0,5300,,841716,708832,339264,369568,147456
20.491804,0.0,5300,,841696,708852,339284,369568,147456
22.715405,0.0,5300,,841696,708852,339284,369568,147456
19.436619,0.0,5300,,841920,708628,339060,369568,147456
21.978022,0.0,5300,,842088,708460,338888,369572,147456
24.60733,0.2617801,5300,,842304,708244,338664,369580,147456
23.359581,0.0,5300,,842396,708152,338696,369580,147456
19.94609,0.0,5300,,842520,708028,338448,369580,147456
20.775623,0.27700832,5300,,842520,708028,338448,369580,147456
25.194805,0.0,5300,,842896,707652,338076,369576,147456
19.777159,0.0,5300,,843236,707312,337712,369600,147456
27.821522,0.5249344,5300,,843612,706936,336004,370932,147456
29.133858,0.0,5300,,845972,704576,337228,367348,147456
20.879122,0.0,5300,,845724,704824,337456,367368,147456
23.86059,0.0,5300,,845912,704636,337284,367352,147456
20.708447,0.0,5300,,846096,704452,337084,367368,147456
24.34555,0.0,5300,,845608,704940,337572,367368,147456
22.727272,0.0,5300,,845000,705548,338180,367368,147456
19.9446,0.0,5300,,844972,705576,338208,367368,147456
22.91105,0.0,5300,,845096,705452,338084,367368,147456
23.224043,0.0,5300,,845268,705280,337920,367360,147456
22.01087,0.27173913,5300,,845360,705188,337944,367368,147456
22.631578,0.0,5300,,845460,705088,337720,367368,147456
23.376623,0.0,5300,,845716,704832,337472,367360,147456
21.925133,0.0,5300,,845948,704600,337224,367376,147456
19.66759,0.0,5300,,846292,704256,336880,367376,147456
22.972973,0.27027026,5300,,846196,704352,336976,367376,147456
25.194805,0.0,5300,,846196,704352,336976,367376,147456
21.84874,0.28011206,5300,,846200,704348,336976,367372,147456
23.324396,0.0,5300,,846180,704368,337004,367364,147456
23.096447,0.2538071,5300,,845772,704776,337400,367376,147456
23.75979,0.0,5300,,845700,704848,337472,367376,147456
24.473684,0.2631579,5300,,844832,705716,338340,367376,147456
21.467392,0.0,5300,,845004,705544,338268,367376,147456
22.994652,0.0,5300,,844956,705592,338216,367376,147456
33.072918,0.0,5300,,849244,701304,333404,367984,147456
21.957672,0.26455027,5300,,849196,701352,332980,368372,147456
24.671917,0.0,5300,,848892,701656,333100,368556,147456
21.680218,0.0,5300,,849008,701540,332976,368564,147456
22.222221,0.2710027,5300,,849108,701440,332876,368564,147456
23.809525,0.0,5300,,849380,701168,332604,368564,147456
23.513514,0.0,5300,,847744,702804,334240,368564,147456
23.180593,0.0,5300,,847996,702552,333992,368560,147456
22.404371,0.5464481,5300,,848016,702532,333968,368564,147456
23.056301,0.0,5300,,848116,702432,333868,368564,147456
22.340425,0.0,5300,,848016,702532,333968,368564,147456
25.593668,0.0,5300,,848140,702408,333844,368564,147456
20.110193,0.0,5300,,848116,702432,333868,368564,147456
20.277779,0.0,5300,,848768,701780,333224,368556,147456
22.764227,0.0,5300,,848808,701740,333176,368564,147456
22.340425,0.0,5300,,848760,701788,333224,368564,147456
22.764227,0.0,5300,,849108,701440,332876,368564,147456
26.85422,0.0,5300,,849108,701440,332876,368564,147456
25.0,0.0,5300,,849384,701164,332728,368560,147456
18.696884,0.28328612,5300,,849348,701200,332628,368572,147456
23.03523,0.0,5300,,849276,701272,334092,367180,147456
23.544973,0.0,5300,,849376,701172,333992,367180,147456
21.153847,0.0,5300,,849500,701048,333992,367180,147456
23.097826,0.0,5300,,849500,701048,333868,367180,147456
24.60733,0.5235602,5300,,849820,700728,333548,367180,147456
22.820513,0.0,5300,,849028,701520,334340,367180,147456
24.137932,0.0,5300,,849004,701544,334364,367180,147456
23.670214,0.0,5300,,849128,701420,334240,367180,147456
25.789474,0.0,5300,,849256,701292,334116,367176,147456
21.467392,0.0,5300,,849244,701304,334116,367188,147456
24.933687,0.795756,5300,,848920,701628,334440,367188,147456
21.542553,0.0,5300,,848748,701800,334612,367188,147456
23.237598,0.0,5300,,848500,702048,334860,367188,147456
22.42744,0.0,5300,,848624,701924,334736,367188,147456
21.311476,0.27322406,5300,,848748,701800,334612,367188,147456
24.352331,0.0,5300,,847756,702792,335604,367188,147456
21.153847,0.0,5300,,848004,702544,335356,367188,147456
20.380434,0.0,5300,,848004,702544,335356,367188,147456
21.179625,0.2680965,5300,,848252,702296,335108,367188,147456
25.839794,0.0,5300,,848500,702048,334860,367188,147456
24.668434,0.0,5300,,848376,702172,334984,367188,147456
18.836565,0.0,5300,,848500,702048,334860,367188,147456
22.727272,0.26737967,5300,,848624,701924,334736,367188,147456
19.498608,0.0,5300,,848752,701796,334612,367184,147456
26.683937,0.0,5300,,848996,701552,334364,367188,147456
24.409449,0.0,5300,,849244,701304,334116,367188,147456
22.25201,0.0,5300,,849368,701180,333992,367188,147456
21.35135,0.0,5300,,849368,701180,333992,367188,147456
23.529411,0.26737967,5300,,849872,700676,333612,367188,147456
20.596207,0.0,5300,,850120,700428,333240,367188,147456
22.162163,0.0,5300,,850620,699928,334804,365124,147456
22.580645,0.0,5300,,850820,699728,334604,365124,147456
21.081081,0.0,5300,,850944,699604,334480,365124,147456
23.157894,0.2631579,5300,,850944,699604,334480,365124,147456
24.365482,0.0,5300,,851316,699232,334108,365124,147456
27.25,0.0,5300,,850688,699860,334860,365124,147456
22.631578,0.0,5300,,850564,699984,334860,365124,147456
35.106384,0.26595744,5300,,850272,700276,333620,366656,147456
35.658916,0.0,5300,,852024,698524,334580,363944,147456
35.353535,0.0,5300,,853444,697104,333092,364012,147456
33.245384,0.0,5300,,854604,695944,334208,361736,147456
31.648935,0.0,5300,,855156,695392,333588,361804,147456
32.105263,0.2631579,5300,,856076,694472,332596,361876,147456
30.563004,0.0,5300,,858300,692248,333340,358908,147456
31.034483,0.0,5300,,860432,690116,332796,357320,147456
31.151833,0.0,5300,,861944,688604,333044,355560,147456
33.589745,0.0,5300,,864168,686380,330736,355644,147456
58.354755,0.5141388,5300,,864276,686272,329076,357196,147456
29.545454,0.0,5300,,865040,685508,331080,354428,147456
20.994474,0.0,5300,,864916,685632,331204,354428,147456
27.98913,0.27173913,5300,,853488,697060,344720,352340,147456
22.950819,0.0,5300,,853256,697292,344944,352348,147456
27.821522,0.2624672,5300,,851620,698928,346580,352348,147456
23.743017,0.0,5300,,851868,698680,346332,352348,147456
22.033897,0.0,5300,,851268,699280,346932,352348,147456
29.329609,0.0,5300,,854708,695840,342460,353380,147456
26.684637,0.26954177,5300,,854828,695720,342240,353480,147456
22.485207,0.0,5300,,854608,695940,342504,353436,147456
23.099415,0.0,5300,,854732,695816,342380,353436,147456
24.396782,0.0,5300,,854840,695708,342256,353452,147456
22.99169,0.27700832,5300,,854832,695716,342256,353460,147456
23.446327,0.0,5300,,854956,695592,342132,353460,147456
21.449276,0.0,5300,,852104,698444,344984,353460,147456
24.109589,0.0,5300,,852228,698320,344860,353460,147456
20.718231,0.0,5300,,851732,698816,345356,353460,147456
26.732674,0.24752475,5300,,852732,697816,343868,353948,147456
19.767443,0.0,5300,,852732,697816,343868,353948,147456
21.910112,0.0,5300,,853352,697196,343372,353948,147456
20.05814,0.29069766,5300,,853104,697444,343496,353948,147456
21.529745,0.0,5300,,853004,697544,343596,353948,147456
22.689075,0.0,5300,,853360,697188,343280,353956,147456
22.946177,0.0,5300,,854772,695776,340668,355108,147456
18.644068,0.28248587,5300,,854680,695868,340800,355068,147456
18.208092,0.0,5300,,854804,695744,340676,355068,147456
22.160666,0.0,5300,,854928,695620,340552,355068,147456
23.743017,0.0,5300,,855424,695124,340056,355068,147456
19.117647,0.0,5300,,853564,696984,341916,355068,147456
24.166666,0.2777778,5300,,854056,696492,341428,355064,147456
26.1708,0.0,5300,,854180,696368,341304,355064,147456
21.468927,0.0,5300,,854200,696348,341280,355068,147456
26.086956,0.27173913,5300,,857260,693288,337708,355580,147456
23.398329,0.0,5300,,857260,693288,337708,355580,147456
22.66289,0.0,5300,,857384,693164,337584,355580,147456
22.727272,0.2840909,5300,,857632,692916,337336,355580,147456
23.901098,0.5494506,5300,,857032,693516,337936,355580,147456
20.749279,0.0,5300,,857360,693188,337612,355576,147456
25.069637,0.0,5300,,859972,690576,334064,356512,147456
23.61111,0.0,5300,,859916,690632,334120,356512,147456
21.32565,0.0,5300,,859664,690884,334368,356516,147456
24.089636,0.28011206,5300,,859044,691504,334988,356516,147456
23.561644,0.0,5300,,859152,691396,334880,356516,147456
24.863388,0.0,5300,,859168,691380,334864,356516,147456
21.264368,0.0,5300,,859168,691380,334864,356516,147456
24.109589,0.0,5300,,858556,691992,335608,356508,147456
26.612904,0.26881722,5300,,859080,691468,334508,356960,147456
22.281168,0.0,5300,,859076,691472,334444,357028,147456
25.479452,0.0,5300,,859276,691272,334244,357028,147456
22.881355,0.28248587,5300,,859524,691024,333996,357028,147456
26.649076,0.0,5300,,859884,690664,335360,355304,147456
22.905027,0.0,5300,,859884,690664,335360,355304,147456
22.625698,0.0,5300,,860228,690320,335016,355304,147456
18.103449,0.0,5300,,860256,690292,334988,355304,147456
20.738636,0.2840909,5300,,860504,690044,334740,355304,147456
25.6,0.0,5300,,860628,689920,334616,355304,147456
21.776505,0.28653294,5300,,860876,689672,334492,355304,147456
23.809525,0.0,5300,,860776,689772,334468,355304,147456
23.756907,0.0,5300,,860008,690540,335236,355304,147456
27.247957,0.0,5300,,863424,687124,334120,353128,147456
23.011364,0.0,5300,,863548,687000,333872,353128,147456
24.45055,0.2747253,5300,,863472,687076,333948,353128,147456
24.362606,0.0,5300,,865288,685260,333844,351416,147456
24.147728,0.0,5300,,865452,685096,333748,351348,147456
19.35484,0.0,5300,,865840,684708,334616,350092,147456
23.380281,0.28169015,5300,,866080,684468,334376,350092,147456
25.0,0.0,5300,,866080,684468,334376,350092,147456
21.97183,0.0,5300,,866492,684056,335336,348720,147456
24.109589,0.0,5300,,866384,684164,335492,348672,147456
22.689075,0.0,5300,,867004,683544,334996,348672,147456
24.64986,0.5602241,5300,,867128,683420,334748,348672,147456
22.99169,0.0,5300,,867004,683544,334872,348672,147456
23.955431,0.0,5300,,867004,683544,334872,348672,147456
24.309393,0.0,5300,,867128,683420,334748,348672,147456
22.033897,0.28248587,5300,,867128,683420,334748,348672,147456
23.595505,0.0,5300,,866260,684288,335616,348672,147456
32.133675,0.5141388,5300,,868896,681652,334128,347524,147456
23.782234,0.0,5300,,870464,680084,334704,345380,147456
20.408163,0.0,5300,,870128,680420,335176,345244,147456
21.875,0.0,5300,,869984,680564,335320,345244,147456
24.022346,0.0,5300,,870060,680488,335244,345244,147456
23.512749,0.0,5300,,870184,680364,335120,345244,147456
23.646723,0.28490028,5300,,870648,679900,336044,343884,147456
17.784256,0.0,5300,,870740,679808,335996,343812,147456
22.160666,0.0,5300,,870864,679684,335872,343812,147456
19.318182,0.2840909,5300,,870864,679684,335872,343812,147456
21.387283,0.0,5300,,870988,679560,335748,343812,147456
20.930233,0.0,5300,,871236,679312,335500,343812,147456
23.863636,0.2840909,5300,,869896,680652,336840,343812,147456
22.253521,0.0,5300,,869872,680676,336864,343812,147456
23.809525,0.0,5300,,870120,680428,336616,343812,147456
20.639534,0.0,5300,,870244,680304,336492,343812,147456
26.575342,0.5479452,5300,,872948,677600,335276,342324,147456
22.543352,0.0,5300,,873048,677500,335252,342248,147456
22.792023,0.0,5300,,858300,692248,350000,342248,147456
21.551723,0.0,5300,,858424,692124,349876,342248,147456
22.535212,0.0,5300,,858672,691876,349628,342248,147456
22.157434,0.0,5300,,858796,691752,349504,342248,147456
25.0,0.0,5300,,858572,691976,349728,342248,147456
22.126436,0.0,5300,,860188,690360,347668,342692,147456
22.379604,0.28328612,5300,,860236,690312,347744,342668,147456
21.551723,0.0,5300,,860112,690436,347768,342668,147456
23.011364,0.0,5300,,851976,698572,356028,342668,147456
27.22372,0.0,5300,,851424,699124,356448,342676,147456
20.97701,0.28735632,5300,,851424,699124,356448,342676,147456
22.316383,0.0,5300,,851552,698996,356324,342672,147456
25.56391,0.0,5300,,850556,699992,357316,342676,147456
21.448467,0.27855152,5300,,850804,699744,357068,342676,147456
23.876404,0.0,5300,,850580,699968,357292,342676,147456
24.369747,0.28011206,5300,,850816,699732,357068,342664,147456
23.796034,0.0,5300,,851052,699496,356820,342676,147456
22.689075,0.84033614,5300,,851176,699372,356696,342676,147456
22.535212,0.0,5300,,851176,699372,356696,342676,147456
21.11111,0.0,5300,,851300,699248,356572,342676,147456
18.367348,0.29154518,5300,,851424,699124,356448,342676,147456
22.37569,0.0,5300,,851304,699244,356572,342672,147456
17.897728,0.0,5300,,850680,699868,357292,342676,147456
22.881355,0.0,5300,,850556,699992,357316,342676,147456
21.15942,0.28985506,5300,,845760,704788,362128,342660,147456
20.79772,0.0,5300,,845720,704828,362152,342676,147456
25.977654,0.0,5300,,846188,704360,354316,350144,147456
21.32565,0.0,5300,,846348,704200,354092,350108,147456
23.943663,0.28169015,5300,,846644,703904,353796,350108,147456
19.411764,0.0,5300,,846844,703704,353596,350108,147456
22.562674,0.0,5300,,846444,704104,353996,350108,147456
20.916906,0.0,5300,,846720,703828,353844,350108,147456
23.369566,0.27173913,5300,,846868,703680,353572,350108,147456
22.408964,0.0,5300,,847216,703332,353348,350108,147456
22.033897,0.0,5300,,847400,703148,353052,350096,147456
25.203253,0.0,5300,,847588,702960,352976,350108,147456
24.793388,0.0,5300,,847656,702892,352736,350156,147456
26.329786,0.26595744,5300,,847540,703008,352852,350156,147456
22.254335,0.0,5300,,847664,702884,352728,350156,147456
20.738636,0.0,5300,,847664,702884,352728,350156,147456
21.142857,0.0,5300,,847664,702884,352728,350156,147456
19.298246,0.29239765,5300,,847188,703360,353204,350156,147456
24.630543,0.0,5300,,847284,703264,353232,350156,147456
20.058996,0.0,5300,,846292,704256,354100,350156,147456
17.559525,0.29761904,5300,,846416,704132,353976,350156,147456
20.116617,0.0,5300,,846544,704004,353852,350152,147456
22.443182,0.0,5300,,846544,704004,353852,350152,147456
25.770308,0.5602241,5300,,846668,703880,353728,350152,147456
26.954178,0.0,5300,,846792,703756,353604,350152,147456
22.1902,0.0,5300,,846908,703640,353480,350160,147456
23.463688,0.0,5300,,847032,703516,353356,350160,147456
22.222221,0.0,5300,,847284,703264,353108,350156,147456
20.857143,0.0,5300,,847652,702896,352860,350160,147456
23.119778,0.0,5300,,847652,702896,352736,350160,147456
24.657534,0.2739726,5300,,847900,702648,352488,350160,147456
20.916906,0.8595989,5300,,847776,702772,352612,350160,147456
22.701149,0.0,5300,,847776,702772,352612,350160,147456
23.88889,0.0,5300,,847900,702648,352488,350160,147456
26.256983,0.0,5300,,848412,702136,351992,350144,147456
20.679886,0.0,5300,,848544,702004,351844,350160,147456
24.369747,0.0,5300,,847144,703404,353232,350172,147456
25.205479,0.0,5300,,847392,703156,352984,350172,147456
