AnotherMonitor Record,Starting date and time:,2019-07-21-15-10-35,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),AnotherMonitor (Pid 6912) CPU usage (%),AnotherMonitor Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
1.7811705,0.5089058,5004,,957676,592872,283204,309668,147456
1.2658228,0.0,5004,,957772,592776,283104,309672,147456
1.5345268,0.25575447,5004,,957796,592752,282484,310268,147456
1.0309278,0.0,5004,,957596,592952,282480,310472,147456
2.0253165,0.0,5004,,956496,594052,283580,310472,147456
1.2658228,0.0,5004,,956852,593696,283224,310472,147456
7.180851,0.0,5004,,955260,595288,258656,336632,147456
27.792915,0.27247956,5004,,953848,596700,256944,339756,147456
9.162304,0.0,5004,,943632,606916,266960,339956,147456
5.039788,0.0,5004,,942620,607928,266156,341772,147456
6.020942,0.0,5004,,943088,607460,266652,340808,147456
1.0152284,0.2538071,5004,,942840,607708,266852,340856,147456
5.1546392,0.0,5004,,931844,618704,277060,341644,147456
2.2900763,0.2544529,5004,,932464,618084,276440,341644,147456
1.5873016,0.0,5004,,932440,618108,276316,341792,147456
12.962963,0.0,5004,,948344,602204,245212,356964,147456
20.833334,0.0,5004,,969540,581008,233872,347136,147456
21.22905,0.5586592,5004,,962272,588276,256880,331396,147456
10.991957,0.0,5004,,962592,587956,271152,316804,147456
15.079365,0.0,5004,,985708,564840,247056,317792,147456
3.084833,0.0,5004,,985496,565052,247272,317780,147456
3.125,0.0,5004,,986232,564316,246476,317840,147456
2.0725389,0.25906736,5004,,985792,564756,245544,319212,147456
6.0913706,0.0,5004,,986380,564168,230404,333764,147456
13.333333,0.0,5004,,986336,564212,246696,317564,147456
11.173184,0.2793296,5004,,1004852,545696,234524,311172,147456
17.322834,0.0,5004,,1002112,548436,222132,326304,147456
25.699745,0.0,5004,,1001792,548756,220568,328188,147456
58.18182,0.0,5004,,969876,580672,296980,283836,147456
28.940569,0.0,5004,,984928,565620,263000,302620,147456
32.55814,0.0,5004,,993900,556648,242088,314684,147456
22.727272,0.26737967,5004,,950712,599836,303084,296752,147456
2.5641026,0.0,5004,,951572,598976,302340,296636,147456
18.449198,0.0,5004,,934908,615640,289832,325808,147456
39.88439,0.0,5004,,942240,608308,269220,339092,147456
6.442577,0.28011206,5004,,942588,607960,257996,349964,147456
14.640884,0.0,5004,,942404,608144,256124,352020,147456
21.505377,1.0752689,5004,,940316,610232,257920,352312,147456
12.1693125,0.0,5004,,922252,628296,275948,352348,147456
10.61008,0.0,5004,,921684,628864,276516,352348,147456
13.031915,0.0,5004,,921656,628892,276504,352388,147456
7.4666667,0.26666668,5004,,922416,628132,275740,352392,147456
2.6595745,0.0,5004,,921060,629488,277096,352392,147456
9.67742,0.0,5004,,921256,629292,276900,352392,147456
9.703504,0.0,5004,,920764,629784,277392,352392,147456
7.795699,0.26881722,5004,,920440,630108,277716,352392,147456
4.010695,0.0,5004,,920588,629960,277568,352392,147456
20.498615,0.0,5004,,920924,629624,277232,352392,147456
15.1595745,0.0,5004,,920976,629572,277180,352392,147456
7.8167114,0.26954177,5004,,921352,629196,276772,352424,147456
1.608579,0.0,5004,,921328,629220,276648,352572,147456
3.6458333,0.26041666,5004,,921328,629220,276648,352572,147456
4.347826,0.0,5004,,921948,628600,276028,352572,147456
15.665796,0.0,5004,,922520,628028,275444,352584,147456
9.84456,0.0,5004,,921196,629352,276768,352584,147456
10.666667,0.26666668,5004,,920116,630432,277020,353412,147456
10.12987,0.0,5004,,920768,629780,276352,353428,147456
15.10989,0.0,5004,,921188,629360,275932,353428,147456
5.9299192,0.0,5004,,920848,629700,276184,353516,147456
23.404255,0.26595744,5004,,921056,629492,275920,353572,147456
3.3942559,0.0,5004,,921188,629360,275788,353572,147456
13.351499,0.0,5004,,920600,629948,276376,353572,147456
10.962566,0.26737967,5004,,921144,629404,275512,353892,147456
6.702413,0.0,5004,,920936,629612,275592,354020,147456
9.16442,0.0,5004,,920460,630088,276068,354020,147456
12.021858,0.0,5004,,921332,629216,275196,354020,147456
9.042553,0.0,5004,,921468,629080,275060,354020,147456
12.0,0.26666668,5004,,921540,629008,274988,354020,147456
2.3746703,0.0,5004,,921720,628828,274812,354016,147456
13.172043,0.0,5004,,920616,629932,275912,354020,147456
11.141304,0.0,5004,,920684,629864,275844,354020,147456
10.23622,0.2624672,5004,,920116,630432,276412,354020,147456
7.3878627,0.0,5004,,919636,630912,276892,354020,147456
7.8167114,0.0,5004,,920080,630468,276448,354020,147456
11.780822,0.5479452,5004,,920476,630072,276052,354020,147456
7.9365077,0.0,5004,,920612,629936,275916,354020,147456
4.244032,0.0,5004,,920056,630492,276472,354020,147456
17.866667,0.0,5004,,919720,630828,276808,354020,147456
9.433962,0.26954177,5004,,918732,631816,277796,354020,147456
11.171662,0.0,5004,,919452,631096,277076,354020,147456
11.428572,0.0,5004,,919188,631360,277340,354020,147456
10.051546,0.0,5004,,919388,631160,277140,354020,147456
8.241758,0.2747253,5004,,919264,631284,277268,354016,147456
14.52514,0.0,5004,,919404,631144,277124,354020,147456
19.398907,0.27322406,5004,,918796,631752,277732,354020,147456
9.408602,0.0,5004,,919464,631084,277064,354020,147456
4.0650406,0.0,5004,,919484,631064,277044,354020,147456
3.9787798,0.0,5004,,919684,630864,276844,354020,147456
11.796247,0.536193,5004,,919072,631476,277464,354012,147456
2.570694,0.0,5004,,919016,631532,277512,354020,147456
16.71159,0.0,5004,,920032,630516,276504,354012,147456
1.5544041,0.0,5004,,919996,630552,276528,354024,147456
11.081794,0.0,5004,,919540,631008,276992,354016,147456
16.666666,0.0,5004,,920196,630352,276268,354084,147456
20.0,0.0,5004,,919640,630908,276824,354084,147456
2.9490616,0.0,5004,,919556,630992,276908,354084,147456
12.43094,0.2762431,5004,,920684,629864,275780,354084,147456
7.377049,0.0,5004,,919876,630672,276588,354084,147456
15.425532,0.0,5004,,920260,630288,276212,354076,147456
3.6939313,0.26385224,5004,,920100,630448,276364,354084,147456
9.549071,0.0,5004,,919236,631312,277228,354084,147456
19.098143,0.0,5004,,919792,630756,276656,354100,147456
2.5906737,0.0,5004,,919648,630900,276800,354100,147456
4.289544,0.2680965,5004,,919468,631080,276984,354096,147456
19.94382,0.0,5004,,919468,631080,275836,355244,147456
8.994709,0.0,5004,,919824,630724,275200,355524,147456
8.241758,0.2747253,5004,,920572,629976,274460,355516,147456
7.4666667,0.0,5004,,920576,629972,274448,355524,147456
15.831135,0.5277045,5004,,920328,630220,274696,355524,147456
13.513514,0.0,5004,,920256,630292,274768,355524,147456
18.010754,0.0,5004,,920580,629968,274444,355524,147456
4.6391754,0.5154639,5004,,920288,630260,274692,355568,147456
17.567568,0.0,5004,,919960,630588,275024,355564,147456
2.1333334,0.0,5004,,920236,630312,274744,355568,147456
2.3498695,0.2610966,5004,,920336,630212,274644,355568,147456
19.733334,0.0,5004,,920792,629756,274188,355568,147456
4.6753244,0.0,5004,,919544,631004,275436,355568,147456
16.981133,0.0,5004,,918800,631748,276180,355568,147456
2.0997376,0.0,5004,,919220,631328,275884,355568,147456
2.887139,0.2624672,5004,,919548,631000,275436,355564,147456
3.1662269,0.0,5004,,918916,631632,276064,355568,147456
4.5576406,0.536193,5004,,918940,631608,276040,355568,147456
8.093995,0.0,5004,,919392,631156,275588,355568,147456
5.0131927,0.0,5004,,919352,631196,275628,355568,147456
19.178082,0.0,5004,,919220,631328,275760,355568,147456
7.6502733,0.0,5004,,919988,630560,275116,355568,147456
6.735751,0.0,5004,,920220,630328,274760,355568,147456
15.5124655,0.0,5004,,920896,629652,273944,355708,147456
17.297297,0.0,5004,,920532,630016,274320,355696,147456
7.8167114,0.0,5004,,919584,630964,275284,355680,147456
3.116883,0.0,5004,,919548,631000,275304,355696,147456
1.038961,0.25974026,5004,,919548,631000,275304,355696,147456
1.8469657,0.0,5004,,919704,630844,275148,355696,147456
1.2690356,0.0,5004,,919804,630744,275048,355696,147456
1.2787724,0.25575447,5004,,918928,631620,275924,355696,147456
0.51150894,0.0,5004,,919068,631480,275792,355688,147456
11.428572,0.0,5004,,902848,647700,319168,328532,147456
8.900523,0.0,5004,,902732,647816,319304,328512,147456
11.780822,0.0,5004,,902528,648020,319064,328956,147456
16.935484,0.26881722,5004,,902376,648172,319000,329172,147456
2.5773196,0.0,5004,,902452,648096,318924,329172,147456
5.1282053,0.0,5004,,901068,649480,318268,331212,147456
22.346369,0.0,5004,,904096,646452,298772,347680,147456
8.264462,0.0,5004,,903676,646872,296480,350392,147456
18.206522,0.27173913,5004,,903236,647312,292504,354808,147456
30.0,0.0,5004,,857636,692912,336292,356620,147456
39.89218,0.0,5004,,879020,671528,301956,369572,147456
63.96867,0.5221932,5004,,913824,636724,234660,402212,147456
49.157303,0.0,5004,,922840,627708,248736,378972,147456
20.991253,0.0,5004,,913820,636728,282484,354244,147456
3.1088083,0.25906736,5004,,913776,636772,281996,354776,147456
28.8,0.0,5004,,915500,635048,272492,362556,147456
3.4210527,0.0,5004,,914188,636360,273456,362904,147456
26.829268,0.2710027,5004,,913812,636736,285900,350836,147456
11.842105,0.0,5004,,913524,637024,289792,347232,147456
29.032259,0.0,5004,,936448,614100,226296,387928,147456
8.196721,0.0,5004,,938332,612216,224952,387264,147456
53.638813,0.0,5004,,942132,608416,246576,361840,147456
59.1029,0.0,5004,,935816,614732,270280,344452,147456
66.32124,0.25906736,5004,,962132,588416,222176,366168,147456
12.92876,0.0,5004,,962692,587856,239972,347884,147456
8.602151,0.0,5004,,962016,588532,242208,346324,147456
18.206522,0.0,5004,,961880,588668,240492,348176,147456
35.694824,0.27247956,5004,,962160,588388,233052,355336,147456
31.700289,0.0,5004,,944124,606424,271556,335016,147456
9.497207,0.0,5004,,946024,604524,271800,332724,147456
8.78553,0.0,5004,,946036,604512,269904,334732,147456
33.61111,0.0,5004,,939016,611532,299080,312452,147456
9.574468,0.0,5004,,934980,615568,302048,313520,147456
12.569833,0.2793296,5004,,934232,616316,301668,314648,147456
11.420613,0.55710304,5004,,931616,618932,303524,315408,147456
2.7918782,0.0,5004,,931332,619216,303628,315588,147456
9.090909,0.25974026,5004,,925032,625516,307532,317984,147456
10.810811,0.0,5004,,925076,625472,307348,318124,147456
1.7857143,0.0,5004,,925128,625420,307136,318132,147456
5.958549,0.0,5004,,926408,624140,290988,333152,147456
0.2538071,0.0,5004,,927012,623536,292416,331120,147456
4.1450777,0.25906736,5004,,928204,622344,291668,330676,147456
1.5503876,0.0,5004,,927768,622780,290476,332304,147456
32.614555,0.0,5004,,959756,590792,241968,348824,147456
19.836956,0.0,5004,,946212,604336,220532,383804,147456
14.905149,0.2710027,5004,,944720,605828,230288,375540,147456
3.1496062,0.0,5004,,944844,605704,233656,372048,147456
1.2953368,0.0,5004,,944584,605964,233664,372424,147456
8.266666,0.8,5004,,882612,667936,325808,342128,147456
11.436171,0.0,5004,,858752,691796,412080,279716,147456
3.116883,0.0,5004,,858340,692208,411964,280244,147456
2.857143,0.0,5004,,858168,692380,410644,281736,147456
2.0618556,0.0,5004,,857464,693084,411272,281812,147456
0.77720207,0.0,5004,,857380,693168,411240,281928,147456
2.8061225,0.0,5004,,857412,693136,411140,282120,147456
9.039548,0.28248587,5004,,857736,692812,401064,291648,147456
14.088398,0.0,5004,,871552,678996,328668,350328,147456
10.752688,0.0,5004,,871868,678680,328296,350384,147456
30.458221,0.0,5004,,903108,647440,272688,374752,147456
29.085873,0.0,5004,,904656,645892,291072,354864,147456
8.24468,0.26595744,5004,,904356,646192,291248,354944,147456
16.298342,0.0,5004,,903716,646832,288760,358196,147456
3.626943,0.0,5004,,903788,646760,288512,358200,147456
7.629428,0.27247956,5004,,904708,645840,288808,357032,147456
10.471204,0.5235602,5004,,902672,647876,288792,359084,147456
12.5,0.0,5004,,901332,649216,290048,359168,147456
8.290155,0.0,5004,,901272,649276,289800,359476,147456
7.2727275,0.0,5004,,901320,649228,289876,359476,147456
19.9446,0.27700832,5004,,901540,649008,289428,359704,147456
11.568124,0.0,5004,,901404,649144,288572,360572,147456
9.668509,0.0,5004,,901152,649396,288728,360668,147456
11.351352,0.27027026,5004,,917276,633272,275716,357556,147456
4.461942,0.0,5004,,917008,633540,274712,358828,147456
12.271541,0.0,5004,,917388,633160,274652,358508,147456
13.186813,0.0,5004,,917156,633392,275644,357748,147456
11.232877,0.2739726,5004,,916352,634196,275148,359048,147456
7.1232877,0.0,5004,,915964,634584,278048,356536,147456
49.42857,0.0,5004,,905400,645148,272528,372520,147456
62.215908,0.0,5004,,919476,631072,265872,365200,147456
29.17772,0.0,5004,,922880,627668,269160,358508,147456
30.76923,0.2747253,5004,,924472,626076,259824,366252,147456
23.306232,0.0,5004,,928400,622148,271028,351100,147456
22.25201,0.0,5004,,928936,621612,273820,347792,147456
27.247957,0.0,5004,,927808,622740,265540,357200,147456
30.833334,0.2777778,5004,,927476,623072,265536,357536,147456
23.75979,0.2610966,5004,,926840,623708,266280,357428,147456
28.165375,0.25839794,5004,,927884,622664,277124,345540,147456
25.46917,0.0,5004,,928724,621824,276036,345788,147456
24.72826,0.27173913,5004,,927744,622804,274548,348256,147456
21.857924,0.0,5004,,927380,623168,274836,348332,147456
24.804178,0.0,5004,,926388,624160,275828,348332,147456
25.129534,0.0,5004,,925740,624808,275580,349228,147456
25.66845,0.0,5004,,929560,620988,271352,349636,147456
25.39267,0.2617801,5004,,929384,621164,271520,349644,147456
42.28856,0.24875621,5004,,929648,620900,271256,349644,147456
25.714285,0.0,5004,,929772,620776,271132,349644,147456
27.945206,0.0,5004,,932000,618548,273584,344964,147456
19.886364,0.2840909,5004,,932172,618376,274552,343824,147456
23.733334,0.0,5004,,932124,618424,274632,343792,147456
19.607843,0.0,5004,,932124,618424,274632,343792,147456
19.78022,0.0,5004,,932248,618300,274508,343792,147456
24.53826,0.0,5004,,932340,618208,274540,343792,147456
24.668434,0.265252,5004,,932360,618188,274396,343792,147456
22.615805,0.0,5004,,932456,618092,274292,343800,147456
25.906736,0.0,5004,,932580,617968,274168,343800,147456
24.86631,0.0,5004,,933636,616912,273112,343800,147456
25.069637,0.0,5004,,936120,614428,265256,349172,147456
33.420364,0.2610966,5004,,935952,614596,274148,340448,147456
22.37569,0.0,5004,,936048,614500,272940,341560,147456
23.433243,0.0,5004,,935948,614600,272616,341984,147456
26.229507,0.0,5004,,935772,614776,272652,342124,147456
24.863388,0.0,5004,,938500,612048,271908,340140,147456
22.314049,0.2754821,5004,,939844,610704,275900,334804,147456
26.133333,0.0,5004,,939748,610800,276076,334724,147456
24.202127,0.0,5004,,939872,610676,275952,334724,147456
21.390375,0.0,5004,,939740,610808,276084,334724,147456
22.432432,0.0,5004,,939864,610684,275960,334724,147456
26.809652,0.0,5004,,938788,611760,275652,336108,147456
24.867725,0.0,5004,,939092,611456,275308,336148,147456
25.27174,0.27173913,5004,,939088,611460,275308,336152,147456
26.133333,0.0,5004,,939632,610916,274688,336228,147456
27.39018,0.0,5004,,939632,610916,274688,336228,147456
23.783783,0.27027026,5004,,939556,610992,274764,336228,147456
24.863388,0.27322406,5004,,939588,610960,274732,336228,147456
32.35294,0.0,5004,,939548,611000,274780,336220,147456
24.403183,0.0,5004,,939664,610884,274656,336228,147456
28.871391,0.2624672,5004,,939908,610640,273868,336772,147456
23.626373,0.0,5004,,940352,610196,273440,336756,147456
27.95699,0.0,5004,,940516,610032,274780,335376,147456
21.270718,0.2762431,5004,,940640,609908,274532,335376,147456
26.88172,0.0,5004,,940908,609640,273780,335860,147456
25.069637,0.0,5004,,940908,609640,273780,335860,147456
20.980927,0.0,5004,,940632,609916,274056,335860,147456
30.503979,0.265252,5004,,944432,606116,274220,331896,147456
25.065964,0.0,5004,,944284,606264,274088,332176,147456
22.994652,0.0,5004,,944040,606508,274336,332172,147456
21.409214,0.0,5004,,944084,606464,274288,332176,147456
19.94382,0.0,5004,,944060,606488,274312,332176,147456
20.338984,0.0,5004,,944212,606336,274080,332256,147456
20.05571,0.27855152,5004,,944212,606336,274080,332256,147456
21.447721,0.0,5004,,944336,606212,273956,332256,147456
21.763086,0.0,5004,,944216,606332,273932,332400,147456
23.92473,0.0,5004,,947140,603408,273976,329432,147456
22.888283,0.0,5004,,947252,603296,273820,329476,147456
20.33426,0.27855152,5004,,947252,603296,273820,329476,147456
23.955431,0.0,5004,,947000,603548,274072,329476,147456
23.11828,0.0,5004,,946996,603552,274068,329484,147456
22.651934,0.0,5004,,947292,603256,273772,329484,147456
22.01087,0.0,5004,,947364,603184,273704,329480,147456
21.428572,0.0,5004,,947600,602948,273464,329484,147456
23.433243,0.27247956,5004,,947724,602824,273340,329484,147456
27.005348,0.0,5004,,947840,602708,273224,329484,147456
23.224043,0.0,5004,,948256,602292,274252,328040,147456
27.67624,0.0,5004,,948300,602248,274340,327908,147456
21.038252,0.27322406,5004,,948928,601620,273720,327900,147456
23.387096,0.0,5004,,948920,601628,273720,327908,147456
21.774193,0.0,5004,,948920,601628,273720,327908,147456
22.739725,0.0,5004,,949812,600736,274824,325912,147456
25.34819,0.55710304,5004,,953896,596652,274268,322384,147456
23.351648,0.0,5004,,953400,597148,274764,322384,147456
19.436619,0.0,5004,,953524,597024,274640,322384,147456
22.64151,0.0,5004,,953456,597092,274716,322376,147456
21.11111,0.0,5004,,953732,596816,274728,322088,147456
23.626373,0.2747253,5004,,953668,596880,274160,322720,147456
19.94382,0.0,5004,,952680,597868,274980,322888,147456
22.865013,0.0,5004,,952632,597916,274880,323036,147456
22.340425,0.0,5004,,953032,597516,274020,323496,147456
19.546741,0.0,5004,,953180,597368,273872,323496,147456
20.44818,0.0,5004,,953156,597392,273896,323496,147456
20.708447,0.27247956,5004,,953180,597368,273872,323496,147456
22.994652,0.0,5004,,953180,597368,273872,323496,147456
21.883657,0.0,5004,,954824,595724,271760,323964,147456
20.391062,0.0,5004,,955008,595540,274212,321328,147456
17.68116,0.0,5004,,954984,595564,274236,321328,147456
19.66759,0.0,5004,,954384,596164,274836,321328,147456
20.391062,0.2793296,5004,,954060,596488,275160,321328,147456
24.074074,0.0,5004,,955628,594920,272616,322304,147456
19.101124,0.0,5004,,956428,594120,276012,318280,147456
22.764227,0.0,5004,,956632,593916,275812,318228,147456
20.0,0.28169015,5004,,957492,593056,274828,318228,147456
22.950819,0.0,5004,,957616,592932,274704,318228,147456
21.857924,0.0,5004,,958160,592388,273952,318436,147456
20.661158,0.0,5004,,958332,592216,273780,318436,147456
25.268818,0.0,5004,,958408,592140,273704,318436,147456
21.195652,0.27173913,5004,,958656,591892,273456,318436,147456
21.409214,0.0,5004,,958748,591800,273364,318436,147456
20.285715,0.0,5004,,958488,592060,273580,318480,147456
22.465754,0.0,5004,,959436,591112,274536,316700,147456
31.50685,0.2739726,5004,,960440,590108,272396,317712,147456
19.166666,0.0,5004,,960548,590000,272316,317684,147456
23.809525,0.0,5004,,960796,589752,272068,317684,147456
24.734043,0.0,5004,,960972,589576,271076,318500,147456
18.80342,0.28490028,5004,,962020,588528,274664,313864,147456
24.45055,0.0,5004,,962464,588084,274256,313828,147456
64.8294,0.0,5004,,951412,599136,280500,318636,147456
29.076086,0.8152174,5004,,954104,596444,274820,321624,147456
26.70157,0.0,5004,,954692,595856,276360,319496,147456
25.132275,0.0,5004,,953760,596788,277412,319376,147456
25.198938,0.0,5004,,953528,597020,277644,319376,147456
25.789474,0.0,5004,,951096,599452,280076,319376,147456
25.65445,0.0,5004,,949932,600616,281240,319376,147456
24.933687,0.0,5004,,949956,600592,281224,319368,147456
28.225807,0.0,5004,,953176,597372,276792,320580,147456
23.03523,0.2710027,5004,,953060,597488,276908,320580,147456
27.248676,0.0,5004,,952568,597980,277412,320568,147456
27.365728,0.0,5004,,952732,597816,277264,320552,147456
23.306232,0.0,5004,,952692,597856,277288,320568,147456
21.832884,0.0,5004,,953584,596964,278100,318864,147456
24.80211,0.0,5004,,953468,597080,278232,318848,147456
20.32967,0.2747253,5004,,953544,597004,278156,318848,147456
25.132275,0.0,5004,,953544,597004,278156,318848,147456
23.607428,0.0,5004,,953540,597008,278116,318844,147456
26.902174,0.0,5004,,956068,594480,276864,317616,147456
36.54822,0.2538071,5004,,942340,608208,291520,316688,147456
32.575756,0.0,5004,,943708,606840,288732,318108,147456
23.076923,0.0,5004,,943988,606560,288592,317968,147456
19.726027,0.2739726,5004,,944112,606436,288468,317968,147456
21.081081,0.0,5004,,943876,606672,288704,317968,147456
21.179625,0.0,5004,,943864,606684,288716,317968,147456
22.631578,0.0,5004,,943864,606684,288716,317968,147456
25.319693,0.0,5004,,943864,606684,288716,317968,147456
21.179625,0.536193,5004,,944208,606340,288372,317968,147456
25.445293,0.0,5004,,944848,605700,287724,317976,147456
26.030928,0.0,5004,,944888,605660,287700,317960,147456
23.913044,0.0,5004,,944784,605764,287444,318320,147456
20.93664,0.0,5004,,944928,605620,286552,319068,147456
22.162163,0.0,5004,,944996,605552,286368,319184,147456
24.668434,0.0,5004,,945020,605528,285456,320072,147456
24.468084,0.0,5004,,946016,604532,284880,319652,147456
26.20865,0.0,5004,,946264,604284,284632,319652,147456
19.559229,0.0,5004,,946636,603912,284260,319652,147456
18.435755,0.0,5004,,946668,603880,284136,319744,147456
21.525885,0.5449591,5004,,946672,603876,284044,319832,147456
21.925133,0.0,5004,,946592,603956,284212,319744,147456
24.155844,0.0,5004,,946568,603980,284236,319744,147456
21.448467,0.0,5004,,949212,601336,280416,320920,147456
23.376623,0.25974026,5004,,949012,601536,280616,320920,147456
16.338028,0.0,5004,,949144,601404,282116,319288,147456
20.108696,0.0,5004,,949164,601384,282128,319256,147456
20.218578,0.0,5004,,949264,601284,282028,319256,147456
18.384401,0.0,5004,,948988,601560,282304,319256,147456
19.407007,0.0,5004,,949016,601532,282276,319256,147456
19.101124,0.28089887,5004,,950836,599712,280020,319692,147456
20.765028,0.0,5004,,950792,599756,280044,319712,147456
23.056301,0.0,5004,,951428,599120,281228,317892,147456
40.331493,0.0,5004,,952444,598104,281184,316920,147456
23.901098,0.2747253,5004,,952704,597844,280444,317524,147456
22.946177,0.0,5004,,952916,597632,281388,316244,147456
23.966942,0.0,5004,,953360,597188,280928,316260,147456
20.385675,0.0,5004,,953340,597208,280928,316280,147456
20.110193,0.0,5004,,953144,597404,281424,315980,147456
24.863388,0.0,5004,,955364,595184,277952,317232,147456
22.849463,0.26881722,5004,,956204,594344,279260,315084,147456
30.681818,0.0,5004,,956512,594036,277080,316956,147456
35.714287,0.0,5004,,956356,594192,275960,318232,147456
55.347595,0.0,5004,,950484,600064,278360,321704,147456
25.3406,0.0,5004,,949704,600844,278320,322524,147456
24.089636,0.28011206,5004,,952660,597888,285392,312496,147456
20.163488,0.0,5004,,952072,598476,286072,312404,147456
27.061855,0.0,5004,,952708,597840,285216,312624,147456
22.677595,0.0,5004,,952700,597848,285176,312672,147456
22.192513,0.0,5004,,952456,598092,285536,312680,147456
20.273973,0.0,5004,,952508,598040,285372,312668,147456
22.340425,0.26595744,5004,,952424,598124,285444,312680,147456
23.287672,0.0,5004,,954276,596272,282536,313736,147456
20.391062,0.0,5004,,954712,595836,282116,313720,147456
20.325203,0.0,5004,,954756,595792,282056,313736,147456
19.67213,0.0,5004,,954688,595860,282124,313736,147456
19.67655,0.26954177,5004,,954628,595920,282184,313736,147456
24.266666,0.26666668,5004,,954256,596292,281904,314388,147456
20.325203,0.0,5004,,954256,596292,281904,314388,147456
18.156425,0.0,5004,,954528,596020,281632,314388,147456
18.406593,0.0,5004,,954544,596004,281608,314396,147456
21.052631,0.27700832,5004,,953920,596628,282232,314396,147456
22.751324,0.0,5004,,951420,599128,284732,314396,147456
21.823204,0.5524862,5004,,952036,598512,284140,314372,147456
21.73913,0.0,5004,,951900,598648,284112,314536,147456
26.649076,0.0,5004,,944656,605892,291360,314532,147456
21.369864,0.0,5004,,944732,605816,291280,314536,147456
23.369566,0.0,5004,,944676,605872,291336,314536,147456
22.933332,0.0,5004,,944676,605872,291336,314536,147456
23.421053,0.0,5004,,944720,605828,291288,314540,147456
20.385675,0.0,5004,,944840,605708,291164,314544,147456
28.969358,0.0,5004,,945360,605188,286676,318512,147456
26.052631,0.2631579,5004,,944664,605884,288620,317264,147456
2.9490616,0.0,5004,,937144,613404,295660,317744,147456
4.4736843,0.0,5004,,937432,613116,295072,318044,147456
5.1679587,0.25839794,5004,,937516,613032,294364,318668,147456
0.7653061,0.0,5004,,937484,613064,294296,318768,147456
2.0833333,0.0,5004,,937336,613212,294404,318808,147456
20.478724,0.0,5004,,948236,602312,287356,314956,147456
4.132231,0.2754821,5004,,948236,602312,287488,314824,147456
17.021276,0.0,5004,,932704,617844,301220,316624,147456
34.133335,0.0,5004,,953200,597348,253704,343768,147456
48.35165,0.0,5004,,960216,590332,273488,316856,147456
11.634349,0.0,5004,,962984,587564,269712,317852,147456
17.379679,0.53475934,5004,,944924,605624,285408,320216,147456
6.5104165,0.0,5004,,945544,605004,284360,320644,147456
48.285713,0.0,5004,,1008508,542040,233956,307932,147456
33.240997,0.0,5004,,1019008,531540,248708,282956,147456
8.1794195,0.0,5004,,1018588,531960,248852,283232,147456
1.32626,0.0,5004,,1015940,534608,251328,283280,147456
29.395605,0.0,5004,,993156,557392,240408,317844,147456
7.5675673,0.5405405,5004,,992264,558284,254156,304128,147456
6.5104165,0.0,5004,,992368,558180,253760,304420,147456
5.670103,0.5154639,5004,,992384,558164,253708,304456,147456
23.577236,0.0,5004,,961868,588680,282792,305888,147456
10.810811,0.0,5004,,959200,591348,284888,306460,147456
10.31746,0.0,5004,,958912,591636,284756,306880,147456
10.638298,0.0,5004,,958892,591656,284532,307124,147456
44.94382,0.28089887,5004,,980336,570212,242372,327840,147456
31.25,0.0,5004,,984080,566468,258312,308156,147456
2.2099447,0.0,5004,,984556,565992,256860,309084,147456
14.640884,0.2762431,5004,,989300,561248,223452,337796,147456
19.783197,0.0,5004,,991344,559204,245064,314140,147456
10.962566,0.0,5004,,1058032,492516,171308,321208,147456
42.391304,0.0,5004,,958480,592068,268344,323824,147456
25.85752,0.5277045,5004,,904408,646140,348884,297256,147456
9.651475,0.0,5004,,905412,645136,349152,295984,147456
8.59375,0.0,5004,,905412,645136,349124,296012,147456
18.082191,0.0,5004,,902080,648468,341384,307084,147456
7.651715,0.0,5004,,900812,649736,340552,309184,147456
14.130435,0.0,5004,,902344,648204,336236,311968,147456
13.44086,0.0,5004,,901104,649444,334492,314952,147456
6.5104165,0.0,5004,,900752,649796,334632,315164,147456
6.5789475,0.0,5004,,900828,649720,333524,316196,147456
2.8720627,0.0,5004,,900924,649624,332904,316720,147456
6.0526314,0.2631579,5004,,900740,649808,325836,323972,147456
35.579514,0.0,5004,,940628,609920,217776,392640,147456
9.295774,0.0,5004,,937836,612712,243532,369180,147456
4.5212765,0.0,5004,,937588,612960,243412,369548,147456
10.215054,0.26881722,5004,,937732,612816,240064,372876,147456
7.5471697,0.0,5004,,938424,612124,238680,373444,147456
10.38961,0.0,5004,,938196,612352,238552,373800,147456
13.821138,0.0,5004,,938188,612360,238540,373820,147456
38.62434,0.26455027,5004,,950140,600408,211808,388600,147456
46.059113,0.0,5004,,942272,608276,221220,387056,147456
37.894737,0.0,5004,,946720,603828,207272,396556,147456
5.8510637,0.26595744,5004,,947948,602600,210372,392352,147456
10.31746,0.0,5004,,948032,602516,210048,392468,147456
15.447154,0.0,5004,,948108,602440,209824,392616,147456
3.916449,0.0,5004,,946484,604064,211440,392624,147456
3.1578948,0.7894737,5004,,946452,604096,211472,392624,147456
7.4074073,0.0,5004,,946528,604020,211200,392672,147456
3.5326087,0.0,5004,,945080,605468,210304,395164,147456
15.608465,0.0,5004,,947356,603192,210388,392804,147456
13.368984,0.0,5004,,947496,603052,210176,392876,147456
