SeraphimDroid Record,Starting date and time:,2019-07-06-19-03-13,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 11879) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
1.591512,1.32626,63256,,813708,736840,366388,370452,147456
1.0526316,1.0526316,63256,,813864,736684,366264,370420,147456
1.8181819,1.038961,63256,,813864,736684,366264,370420,147456
2.857143,1.2987013,63256,,813864,736684,366264,370420,147456
1.5748031,1.0498688,63256,,813988,736560,366140,370420,147456
0.5277045,1.055409,63256,,813988,736560,366140,370420,147456
1.8766756,1.608579,63256,,814116,736432,366016,370416,147456
4.736842,1.8421053,63256,,814236,736312,366016,370420,147456
2.4324324,2.162162,63256,,814236,736312,365892,370420,147456
2.4128687,1.072386,63256,,814360,736188,365892,370420,147456
2.1390374,1.6042781,63256,,814360,736188,365768,370420,147456
2.9177718,1.32626,63256,,814484,736064,365644,370420,147456
3.1914895,1.8617021,63256,,812748,737800,367380,370420,147456
1.0582011,1.3227513,63256,,812748,737800,367380,370420,147456
1.8617021,1.5957447,63256,,812872,737676,367256,370420,147456
2.6809652,1.8766756,63256,,812872,737676,367256,370420,147456
2.5906737,1.5544041,63256,,812748,737800,367380,370420,147456
0.795756,1.061008,63256,,812748,737800,367380,370420,147456
4.3010755,1.344086,63256,,812264,738284,367848,370436,147456
4.040404,1.010101,63256,,812276,738272,367852,370420,147456
3.4482758,2.3872678,63256,,812276,738272,367852,370420,147456
2.3746703,1.5831134,63256,,811408,739140,368720,370420,147456
1.5625,1.3020834,63256,,811408,739140,368720,370420,147456
4.1450777,1.0362694,63256,,811480,739068,368648,370420,147456
2.368421,1.3157895,63256,,811376,739172,368752,370420,147456
1.6216216,1.6216216,63256,,811376,739172,368752,370420,147456
1.7994858,1.5424165,63256,,811376,739172,368752,370420,147456
1.7994858,0.2570694,63256,,811376,739172,368752,370420,147456
2.6041667,1.0416666,63256,,811376,739172,368752,370420,147456
1.8372704,1.312336,63256,,811252,739296,368876,370420,147456
1.3404826,1.3404826,63256,,811376,739172,368752,370420,147456
2.1052632,1.3157895,63256,,811376,739172,368752,370420,147456
3.4391534,1.5873016,63256,,811376,739172,368752,370420,147456
3.4574468,1.8617021,63256,,811376,739172,368752,370420,147456
2.3136246,0.7712082,63256,,811376,739172,368752,370420,147456
2.624672,1.5748031,63256,,811376,739172,368752,370420,147456
1.8817204,1.8817204,63256,,811500,739048,368628,370420,147456
2.9411764,1.8716577,63256,,811500,739048,368628,370420,147456
1.6216216,1.6216216,63256,,811624,738924,368504,370420,147456
2.4657533,1.6438357,63256,,811624,738924,368504,370420,147456
2.7472527,1.6483517,63256,,811884,738664,368132,370532,147456
3.2258065,1.8817204,63256,,811760,738788,368256,370532,147456
3.8997214,1.9498607,63256,,811884,738664,368132,370532,147456
1.897019,1.6260163,63256,,811884,738664,368132,370532,147456
2.173913,1.9021739,63256,,812008,738540,368008,370532,147456
2.4657533,2.1917808,63256,,812008,738540,368008,370532,147456
2.2038567,2.2038567,63256,,812132,738416,367884,370532,147456
2.4456522,1.9021739,63256,,812132,738416,367884,370532,147456
1.6483517,1.6483517,63256,,812132,738416,367884,370532,147456
1.5748031,1.312336,63256,,812132,738416,367884,370532,147456
1.9230769,2.4725275,63256,,812256,738292,367760,370532,147456
3.2258065,1.6129032,63256,,812256,738292,367760,370532,147456
3.475936,2.673797,63256,,812132,738416,367884,370532,147456
2.4590163,1.9125683,63256,,812256,738292,367760,370532,147456
2.452316,2.1798365,63256,,812256,738292,367760,370532,147456
9.562841,1.6393442,63256,,812164,738384,367744,370640,147456
1.1019284,2.2038567,63256,,812064,738484,367744,370640,147456
1.9178082,1.9178082,63256,,810924,739624,368984,370640,147456
2.7472527,1.9230769,63256,,811048,739500,368860,370640,147456
2.173913,1.9021739,63256,,811048,739500,368860,370640,147456
2.9891305,1.6304348,63256,,811176,739372,368860,370636,147456
2.452316,1.6348774,63256,,811172,739376,368736,370640,147456
2.162162,2.162162,63256,,811156,739392,368752,370640,147456
2.419355,1.6129032,63256,,811156,739392,368752,370640,147456
1.3736264,2.1978023,63256,,811156,739392,368752,370640,147456
1.055409,1.3192612,63256,,811156,739392,368752,370640,147456
2.419355,1.6129032,63256,,811156,739392,368752,370640,147456
2.65252,1.32626,63256,,811156,739392,368752,370640,147456
2.2038567,1.9283746,63256,,811156,739392,368752,370640,147456
1.6216216,1.6216216,63256,,811156,739392,368752,370640,147456
1.9021739,1.6304348,63256,,811156,739392,368752,370640,147456
2.7100272,1.897019,63256,,811156,739392,368752,370640,147456
2.9490616,1.8766756,63256,,811156,739392,368752,370640,147456
3.2520325,2.1680217,63256,,811156,739392,368752,370640,147456
1.1049724,1.6574585,63256,,811156,739392,368752,370640,147456
1.6438357,1.6438357,63256,,811280,739268,368752,370640,147456
1.369863,2.1917808,63256,,811280,739268,368628,370640,147456
1.3812155,1.6574585,63256,,811404,739144,368628,370640,147456
11.780822,2.1917808,63256,,813684,736864,366224,370640,147456
1.5706806,1.0471205,63256,,813760,736788,366148,370640,147456
2.1798365,2.1798365,63256,,813760,736788,366148,370640,147456
1.6438357,1.369863,63256,,813884,736664,366024,370640,147456
2.9649596,2.425876,63256,,813884,736664,366024,370640,147456
4.904632,1.3623978,63256,,813852,736696,366056,370640,147456
1.6438357,1.9178082,63256,,813760,736788,366148,370640,147456
3.4946237,1.6129032,63256,,813760,736788,366148,370640,147456
2.479339,2.479339,63256,,813760,736788,366148,370640,147456
2.7548208,2.479339,63256,,813140,737408,366768,370640,147456
1.6483517,1.9230769,63256,,812840,737708,367068,370640,147456
1.9178082,1.9178082,63256,,812768,737780,367140,370640,147456
0.82417583,1.6483517,63256,,812768,737780,367140,370640,147456
1.3774104,1.6528926,63256,,812768,737780,367140,370640,147456
1.9178082,1.9178082,63256,,811652,738896,368256,370640,147456
3.4946237,1.8817204,63256,,811652,738896,368256,370640,147456
1.9021739,1.6304348,63256,,811652,738896,368256,370640,147456
2.1917808,1.9178082,63256,,811652,738896,368256,370640,147456
2.1680217,1.897019,63256,,811652,738896,368256,370640,147456
1.6438357,1.6438357,63256,,811652,738896,368256,370640,147456
2.6595745,1.5957447,63256,,811776,738772,368256,370640,147456
3.0136986,1.6438357,63256,,811924,738624,367984,370640,147456
3.7333333,1.8666667,63256,,812024,738524,367884,370640,147456
1.6348774,1.6348774,63256,,812008,738540,367884,370656,147456
4.0650406,1.6260163,63256,,812132,738416,367760,370656,147456
1.591512,1.061008,63256,,812132,738416,367760,370656,147456
1.8918918,1.8918918,63256,,812132,738416,367760,370656,147456
2.452316,1.6348774,63256,,812256,738292,367636,370656,147456
1.8867924,1.6172507,63256,,812256,738292,367636,370656,147456
4.2780747,1.6042781,63256,,812388,738160,367512,370648,147456
4.221636,1.5831134,63256,,812380,738168,367512,370656,147456
2.6041667,1.5625,63256,,812380,738168,367512,370656,147456
2.4,1.3333334,63256,,812380,738168,367512,370656,147456
1.3623978,1.907357,63256,,812380,738168,367512,370656,147456
2.4657533,1.6438357,63256,,812180,738368,367712,370656,147456
2.9023747,1.8469657,63256,,812136,738412,367760,370652,147456
1.0958904,1.6438357,63256,,812132,738416,367760,370656,147456
3.4666667,1.8666667,63256,,812132,738416,367760,370656,147456
2.4324324,1.8918918,63256,,812132,738416,367760,370656,147456
1.9230769,1.9230769,63256,,812132,738416,367760,370656,147456
2.4657533,1.9178082,63256,,812256,738292,367636,370656,147456
1.6574585,1.6574585,63256,,812256,738292,367636,370656,147456
0.8287293,1.9337016,63256,,812380,738168,367512,370656,147456
3.0136986,1.9178082,63256,,812380,738168,367512,370656,147456
1.6438357,1.9178082,63256,,812504,738044,367388,370656,147456
4.010695,2.4064171,63256,,812380,738168,367512,370656,147456
1.6528926,1.9283746,63256,,812380,738168,367512,370656,147456
0.83798885,1.9553072,63256,,812380,738168,367512,370656,147456
1.6393442,1.9125683,63256,,812380,738168,367512,370656,147456
1.3850416,1.9390582,63256,,812380,738168,367512,370656,147456
1.9178082,1.9178082,63256,,811140,739408,368752,370656,147456
2.9891305,1.9021739,63256,,811140,739408,368752,370656,147456
2.7322404,1.6393442,63256,,811140,739408,368752,370656,147456
2.4657533,2.1917808,63256,,811140,739408,368752,370656,147456
2.9649596,1.8867924,63256,,811140,739408,368752,370656,147456
2.4590163,1.9125683,63256,,811140,739408,368752,370656,147456
2.4657533,1.9178082,63256,,811140,739408,368752,370656,147456
1.3927577,1.9498607,63256,,811140,739408,368752,370656,147456
2.9810297,2.7100272,63256,,811140,739408,368752,370656,147456
2.9569893,1.344086,63256,,811140,739408,368752,370656,147456
13.866667,2.6666667,63256,,813080,737468,366812,370656,147456
1.6172507,1.0781671,63256,,813000,737548,366892,370656,147456
2.6809652,1.608579,63256,,813000,737548,366892,370656,147456
2.4,1.6,63256,,813000,737548,366892,370656,147456
2.425876,1.8867924,63256,,813124,737424,366768,370656,147456
2.419355,1.344086,63256,,813072,737476,366820,370656,147456
1.6348774,1.3623978,63256,,813024,737524,366868,370656,147456
2.4456522,1.9021739,63256,,813000,737548,366892,370656,147456
2.4456522,1.9021739,63256,,813124,737424,366768,370656,147456
1.6393442,1.6393442,63256,,813124,737424,366768,370656,147456
1.897019,1.6260163,63256,,812924,737624,366968,370656,147456
2.4390244,1.897019,63256,,813000,737548,366892,370656,147456
1.1049724,2.2099447,63256,,813000,737548,366892,370656,147456
1.6304348,1.3586956,63256,,813000,737548,366892,370656,147456
1.6528926,1.9283746,63256,,813000,737548,366892,370656,147456
1.369863,1.9178082,63256,,813000,737548,366892,370656,147456
3.4946237,1.8817204,63256,,813000,737548,366892,370656,147456
1.0989012,1.6483517,63256,,813000,737548,366892,370656,147456
1.0899183,1.6348774,63256,,813124,737424,366892,370656,147456
2.162162,1.6216216,63256,,813124,737424,366768,370656,147456
3.4852548,2.4128687,63256,,813124,737424,366768,370656,147456
4.371585,2.4590163,63256,,813024,737524,366868,370656,147456
1.3774104,1.9283746,63256,,813000,737548,366892,370656,147456
5.8981233,1.608579,63256,,813000,737548,366892,370656,147456
2.688172,1.8817204,63256,,813000,737548,366892,370656,147456
2.7027028,2.162162,63256,,813000,737548,366892,370656,147456
2.4064171,1.6042781,63256,,811760,738788,368132,370656,147456
3.4852548,1.8766756,63256,,811760,738788,368132,370656,147456
4.255319,1.8617021,63256,,811760,738788,368132,370656,147456
3.4946237,1.6129032,63256,,811816,738732,368084,370648,147456
3.7037036,1.8518518,63256,,811760,738788,368132,370656,147456
1.344086,1.6129032,63256,,811752,738796,368140,370656,147456
3.4574468,2.1276596,63256,,811760,738788,368132,370656,147456
1.8817204,1.6129032,63256,,811884,738664,368008,370656,147456
1.3661202,1.9125683,63256,,811884,738664,368008,370656,147456
2.486188,1.6574585,63256,,812016,738532,367884,370648,147456
2.7100272,2.1680217,63256,,812008,738540,367884,370656,147456
2.9490616,1.608579,63256,,812008,738540,367884,370656,147456
2.4725275,2.1978023,63256,,812132,738416,367760,370656,147456
3.5135136,1.8918918,63256,,812132,738416,367760,370656,147456
2.739726,2.1917808,63256,,812256,738292,367636,370656,147456
1.6620499,1.9390582,63256,,812256,738292,367636,370656,147456
2.4590163,2.1857924,63256,,812380,738168,367512,370656,147456
1.9178082,1.9178082,63256,,812380,738168,367512,370656,147456
2.7322404,1.9125683,63256,,812504,738044,367388,370656,147456
1.1142061,2.2284122,63256,,812504,738044,367388,370656,147456
2.9569893,1.8817204,63256,,812504,738044,367388,370656,147456
3.2608695,2.173913,63256,,812628,737920,367264,370656,147456
1.6574585,2.2099447,63256,,812628,737920,367264,370656,147456
2.4456522,1.9021739,63256,,812752,737796,367140,370656,147456
1.9283746,1.9283746,63256,,812752,737796,367140,370656,147456
2.1798365,1.907357,63256,,812876,737672,367016,370656,147456
1.6666666,2.2222223,63256,,812876,737672,367016,370656,147456
2.1917808,2.1917808,63256,,813000,737548,366892,370656,147456
2.9411764,1.6042781,63256,,813000,737548,366892,370656,147456
2.1978023,2.1978023,63256,,813124,737424,366768,370656,147456
1.3774104,1.9283746,63256,,813124,737424,366768,370656,147456
2.7247956,2.452316,63256,,812876,737672,367016,370656,147456
1.3850416,2.2160666,63256,,812876,737672,367016,370656,147456
6.284153,1.6393442,63256,,813568,736980,366324,370656,147456
10.526316,1.5789474,63256,,813744,736804,366148,370656,147456
2.1390374,2.1390374,63256,,812544,738004,367348,370656,147456
3.217158,2.144772,63256,,812504,738044,367388,370656,147456
2.452316,1.907357,63256,,812504,738044,367388,370656,147456
3.2520325,1.897019,63256,,811704,738844,368188,370656,147456
3.5616438,2.1917808,63256,,811760,738788,368132,370656,147456
3.217158,2.144772,63256,,811760,738788,368132,370656,147456
2.4657533,1.9178082,63256,,811636,738912,368256,370656,147456
2.4725275,2.1978023,63256,,811636,738912,368256,370656,147456
3.1914895,2.1276596,63256,,811636,738912,368256,370656,147456
2.4128687,1.608579,63256,,811760,738788,368132,370656,147456
2.9490616,1.8766756,63256,,811760,738788,368132,370656,147456
1.8918918,2.162162,63256,,811884,738664,368008,370656,147456
2.7027028,2.162162,63256,,811884,738664,368008,370656,147456
2.173913,1.9021739,63256,,811884,738664,368008,370656,147456
1.856764,1.591512,63256,,812008,738540,367884,370656,147456
4.221636,1.5831134,63256,,812008,738540,367884,370656,147456
2.9490616,1.8766756,63256,,812132,738416,367760,370656,147456
0.7894737,1.3157895,63256,,812132,738416,367760,370656,147456
2.6666667,1.6,63256,,812256,738292,367636,370656,147456
1.8918918,1.8918918,63256,,812256,738292,367636,370656,147456
3.0219781,1.9230769,63256,,812380,738168,367512,370656,147456
2.7027028,1.8918918,63256,,812380,738168,367512,370656,147456
3.581267,1.9283746,63256,,812504,738044,367388,370656,147456
0.8356546,1.9498607,63256,,812504,738044,367388,370656,147456
2.1798365,2.1798365,63256,,812504,738044,367388,370656,147456
0.5602241,2.2408965,63256,,812628,737920,367264,370656,147456
2.7027028,1.8918918,63256,,812752,737796,367264,370656,147456
1.4044944,1.9662921,63256,,812752,737796,367140,370656,147456
3.794038,2.1680217,63256,,812752,737796,367140,370656,147456
1.0752689,1.344086,63256,,812876,737672,367016,370656,147456
1.6348774,1.907357,63256,,812876,737672,367016,370656,147456
4.289544,2.144772,63256,,813000,737548,366892,370656,147456
4.032258,2.9569893,63256,,812776,737772,367116,370656,147456
1.9125683,1.9125683,63256,,812880,737668,367016,370652,147456
1.0899183,1.907357,63256,,812876,737672,367016,370656,147456
2.9729729,1.8918918,63256,,812860,737688,367016,370672,147456
2.7100272,2.4390244,63256,,812760,737788,367016,370672,147456
1.6348774,1.907357,63256,,811620,738928,368256,370672,147456
2.9891305,2.173913,63256,,811620,738928,368256,370672,147456
2.479339,2.2038567,63256,,811620,738928,368256,370672,147456
3.7533512,1.8766756,63256,,811872,738676,368008,370668,147456
2.1857924,1.9125683,63256,,811868,738680,368008,370672,147456
1.1019284,1.9283746,63256,,811868,738680,368008,370672,147456
2.2038567,1.9283746,63256,,811868,738680,368008,370672,147456
3.5230353,2.1680217,63256,,811992,738556,367884,370672,147456
2.4590163,1.9125683,63256,,811992,738556,367884,370672,147456
2.1798365,1.6348774,63256,,811992,738556,367884,370672,147456
4.032258,1.8817204,63256,,811992,738556,367884,370672,147456
4.3126683,2.1563342,63256,,811992,738556,367884,370672,147456
2.2160666,2.2160666,63256,,811992,738556,367884,370672,147456
4.58221,2.1563342,63256,,811992,738556,367884,370672,147456
3.0219781,2.4725275,63256,,811992,738556,367884,370672,147456
3.0219781,2.1978023,63256,,812116,738432,367884,370672,147456
3.2345014,1.8867924,63256,,812116,738432,367760,370672,147456
1.9230769,1.9230769,63256,,812116,738432,367760,370672,147456
1.6574585,1.9337016,63256,,812240,738308,367636,370672,147456
2.7322404,2.1857924,63256,,812240,738308,367636,370672,147456
2.452316,2.1798365,63256,,812364,738184,367512,370672,147456
13.105413,1.7094017,63256,,814100,736448,365776,370672,147456
4.92228,1.5544041,63256,,813976,736572,365900,370672,147456
8.963586,1.6806723,63256,,813100,737448,366776,370672,147456
1.6713092,2.2284122,63256,,813116,737432,366760,370672,147456
4.4692736,1.9553072,63256,,813012,737536,366864,370672,147456
3.0555556,1.6666666,63256,,813088,737460,366788,370672,147456
2.4456522,2.173913,63256,,812992,737556,366884,370672,147456
1.6393442,1.9125683,63256,,812992,737556,366884,370672,147456
2.7173913,1.9021739,63256,,812992,737556,366884,370672,147456
3.5230353,2.1680217,63256,,813116,737432,366760,370672,147456
3.0136986,2.4657533,63256,,813140,737408,366736,370672,147456
2.9569893,2.1505377,63256,,813116,737432,366760,370672,147456
1.3927577,1.6713092,63256,,813116,737432,366760,370672,147456
2.7247956,1.907357,63256,,813116,737432,366760,370672,147456
2.997275,2.1798365,63256,,813116,737432,366760,370672,147456
2.173913,1.9021739,63256,,812216,738332,367660,370672,147456
2.9810297,1.897019,63256,,812124,738424,367752,370672,147456
1.3774104,1.9283746,63256,,812124,738424,367752,370672,147456
0.8333333,2.2222223,63256,,812124,738424,367752,370672,147456
0.8264463,1.9283746,63256,,812124,738424,367752,370672,147456
1.3661202,1.9125683,63256,,812124,738424,367752,370672,147456
1.9390582,1.9390582,63256,,812124,738424,367752,370672,147456
2.739726,1.9178082,63256,,812248,738300,367628,370672,147456
2.1917808,1.9178082,63256,,812248,738300,367628,370672,147456
4.7091413,1.9390582,63256,,812372,738176,367504,370672,147456
2.1563342,1.6172507,63256,,812372,738176,367504,370672,147456
3.7433155,1.8716577,63256,,812496,738052,367380,370672,147456
2.1978023,1.6483517,63256,,812496,738052,367380,370672,147456
1.3927577,2.5069637,63256,,812496,738052,367380,370672,147456
2.2099447,1.9337016,63256,,812496,738052,367380,370672,147456
2.997275,1.907357,63256,,812496,738052,367380,370672,147456
1.8372704,1.312336,63256,,812496,738052,367380,370672,147456
1.9178082,1.9178082,63256,,812496,738052,367380,370672,147456
2.1857924,2.1857924,63256,,812488,738060,367388,370672,147456
1.5748031,1.0498688,63256,,812488,738060,367388,370672,147456
0.5509642,1.6528926,63256,,812612,737936,367264,370672,147456
2.173913,2.4456522,63256,,812612,737936,367264,370672,147456
1.907357,1.6348774,63256,,812736,737812,367140,370672,147456
1.9337016,1.9337016,63256,,812736,737812,367140,370672,147456
2.9729729,2.162162,63256,,812860,737688,367016,370672,147456
1.3774104,2.2038567,63256,,812860,737688,367016,370672,147456
2.2099447,2.2099447,63256,,812984,737564,367016,370672,147456
1.9178082,2.1917808,63256,,812984,737564,366892,370672,147456
2.1917808,2.1917808,63256,,813108,737440,366892,370672,147456
2.7027028,1.8918918,63256,,813108,737440,366768,370672,147456
1.8766756,1.608579,63256,,813232,737316,366768,370672,147456
2.9649596,2.695418,63256,,813108,737440,366768,370672,147456
1.0958904,1.6438357,63256,,813108,737440,366768,370672,147456
4.289544,1.8766756,63256,,813108,737440,366768,370672,147456
2.7322404,1.0928962,63256,,813108,737440,366768,370672,147456
3.269755,2.1798365,63256,,813108,737440,366768,370672,147456
2.6666667,1.8666667,63256,,811868,738680,368008,370672,147456
1.3586956,1.6304348,63256,,811992,738556,367884,370672,147456
2.1917808,1.9178082,63256,,811992,738556,367884,370672,147456
3.713528,1.591512,63256,,811992,738556,367884,370672,147456
2.7100272,1.897019,63256,,812116,738432,367760,370672,147456
1.3812155,1.6574585,63256,,812116,738432,367760,370672,147456
2.4324324,1.8918918,63256,,812240,738308,367636,370672,147456
2.7472527,1.6483517,63256,,812240,738308,367636,370672,147456
1.897019,1.897019,63256,,812364,738184,367512,370672,147456
20.054201,1.897019,63256,,813956,736592,366992,369600,147456
2.0833333,1.3020834,63256,,813880,736668,367016,369652,147456
2.7173913,1.9021739,63256,,813880,736668,367016,369652,147456
1.3661202,1.6393442,63256,,813880,736668,367016,369652,147456
2.9333334,1.8666667,63256,,813880,736668,367016,369652,147456
4.0983605,1.9125683,63256,,812804,737744,368092,369652,147456
2.4590163,1.9125683,63256,,812896,737652,368008,369644,147456
3.2258065,1.6129032,63256,,812888,737660,368008,369652,147456
2.695418,1.8867924,63256,,812888,737660,368008,369652,147456
2.4390244,1.897019,63256,,812888,737660,368008,369652,147456
2.9729729,1.8918918,63256,,812888,737660,368008,369652,147456
3.2345014,1.8867924,63256,,812888,737660,368008,369652,147456
1.9337016,1.9337016,63256,,812888,737660,368008,369652,147456
2.9810297,2.1680217,63256,,812888,737660,368008,369652,147456
0.82417583,1.6483517,63256,,812888,737660,368008,369652,147456
2.452316,1.907357,63256,,812888,737660,368008,369652,147456
2.9411764,1.8716577,63256,,813012,737536,367884,369652,147456
2.4590163,2.1857924,63256,,813012,737536,367884,369652,147456
0.8287293,1.6574585,63256,,813136,737412,367760,369652,147456
3.2,1.8666667,63256,,813260,737288,367636,369652,147456
2.1978023,1.9230769,63256,,813384,737164,367512,369652,147456
3.2432432,1.6216216,63256,,813532,737016,367364,369652,147456
2.4725275,2.7472527,63256,,813012,737536,367884,369652,147456
2.7777777,1.9444444,63256,,813012,737536,367884,369652,147456
3.5135136,1.6216216,63256,,813020,737528,367876,369652,147456
4.0214477,1.8766756,63256,,813012,737536,367884,369652,147456
1.9125683,2.1857924,63256,,811812,738736,369084,369652,147456
3.2085562,1.8716577,63256,,811772,738776,369124,369652,147456
1.6438357,1.6438357,63256,,811772,738776,369124,369652,147456
4.0983605,1.9125683,63256,,811936,738612,368976,369636,147456
1.8867924,1.347709,63256,,811696,738852,369200,369652,147456
1.6129032,1.6129032,63256,,811648,738900,369248,369652,147456
1.3661202,1.9125683,63256,,811648,738900,369248,369652,147456
0.8264463,1.9283746,63256,,811648,738900,369248,369652,147456
1.3850416,1.9390582,63256,,811648,738900,369248,369652,147456
1.0989012,1.9230769,63256,,811656,738892,369248,369644,147456
1.3850416,2.2160666,63256,,811648,738900,369248,369652,147456
1.3812155,1.9337016,63256,,811648,738900,369248,369652,147456
2.452316,2.1798365,63256,,811648,738900,369248,369652,147456
3.5135136,2.4324324,63256,,811648,738900,369248,369652,147456
2.2038567,1.9283746,63256,,811772,738776,369124,369652,147456
1.9390582,2.2160666,63256,,811772,738776,369124,369652,147456
1.6528926,2.2038567,63256,,811896,738652,369000,369652,147456
0.8333333,2.2222223,63256,,811896,738652,369000,369652,147456
1.6483517,1.6483517,63256,,812020,738528,368876,369652,147456
2.2099447,2.486188,63256,,812020,738528,368876,369652,147456
2.452316,2.1798365,63256,,812144,738404,368876,369652,147456
2.1857924,1.9125683,63256,,812144,738404,368752,369652,147456
0.83102494,2.2160666,63256,,812268,738280,368752,369652,147456
2.762431,1.9337016,63256,,812268,738280,368628,369652,147456
1.0869565,1.9021739,63256,,812252,738296,368628,369668,147456
1.072386,1.8766756,63256,,812376,738172,368504,369668,147456
1.369863,1.6438357,63256,,812500,738048,368504,369668,147456
0.5494506,1.3736264,63256,,812500,738048,368380,369668,147456
2.173913,1.9021739,63256,,812632,737916,368380,369660,147456
1.3586956,1.9021739,63256,,812628,737920,368256,369664,147456
3.4300792,1.5831134,63256,,812748,737800,368256,369668,147456
3.7735848,2.695418,63256,,812252,738296,368628,369668,147456
2.695418,2.1563342,63256,,812252,738296,368628,369668,147456
2.7100272,1.6260163,63256,,812252,738296,368628,369668,147456
13.172043,1.6129032,63256,,815228,735320,365652,369668,147456
1.0638298,1.8617021,63256,,815228,735320,365652,369668,147456
2.6666667,1.6,63256,,814236,736312,366644,369668,147456
1.6216216,1.6216216,63256,,814236,736312,366644,369668,147456
1.3736264,2.1978023,63256,,814236,736312,366644,369668,147456
2.5069637,1.9498607,63256,,813864,736684,367016,369668,147456
2.4456522,1.6304348,63256,,813864,736684,367016,369668,147456
3.2608695,1.9021739,63256,,813864,736684,367016,369668,147456
2.9333334,1.6,63256,,813864,736684,367016,369668,147456
2.4390244,1.897019,63256,,813864,736684,367016,369668,147456
2.6666667,1.8666667,63256,,813120,737428,367760,369668,147456
2.7100272,1.3550136,63256,,813120,737428,367760,369668,147456
0.83102494,1.6620499,63256,,813120,737428,367760,369668,147456
3.2085562,1.6042781,63256,,813120,737428,367760,369668,147456
3.5326087,2.173913,63256,,813120,737428,367760,369668,147456
2.9649596,1.8867924,63256,,813120,737428,367760,369668,147456
1.9390582,1.9390582,63256,,813120,737428,367760,369668,147456
1.6528926,1.9283746,63256,,813120,737428,367760,369668,147456
2.7100272,1.897019,63256,,813244,737304,367636,369668,147456
1.9178082,1.9178082,63256,,813244,737304,367636,369668,147456
4.244032,1.591512,63256,,813244,737304,367636,369668,147456
4.371585,1.3661202,63256,,813244,737304,367636,369668,147456
2.1857924,1.9125683,63256,,813244,737304,367636,369668,147456
3.030303,1.6528926,63256,,813128,737420,367752,369668,147456
1.856764,1.061008,63256,,813120,737428,367760,369668,147456
2.162162,1.8918918,63256,,813120,737428,367760,369668,147456
2.673797,1.6042781,63256,,810640,739908,370240,369668,147456
2.1798365,2.1798365,63256,,810640,739908,370240,369668,147456
1.3736264,1.9230769,63256,,810764,739784,370116,369668,147456
4.5698924,1.344086,63256,,810640,739908,370240,369668,147456
1.8372704,1.312336,63256,,810764,739784,370116,369668,147456
0.83102494,1.9390582,63256,,810764,739784,370116,369668,147456
2.9490616,1.608579,63256,,810888,739660,369992,369668,147456
2.4657533,2.4657533,63256,,810516,740032,370364,369668,147456
1.9337016,1.6574585,63256,,810640,739908,370240,369668,147456
1.6304348,1.9021739,63256,,810640,739908,370240,369668,147456
1.9178082,1.9178082,63256,,810764,739784,370116,369668,147456
2.1978023,2.4725275,63256,,810564,739984,370216,369668,147456
1.897019,2.1680217,63256,,809524,741024,371356,369668,147456
2.4590163,2.1857924,63256,,809524,741024,371356,369668,147456
2.7100272,1.6260163,63256,,809524,741024,371356,369668,147456
2.695418,1.8867924,63256,,809524,741024,371356,369668,147456
2.7322404,2.1857924,63256,,809524,741024,371356,369668,147456
2.419355,1.8817204,63256,,809524,741024,371356,369668,147456
1.1080333,1.9390582,63256,,809524,741024,371356,369668,147456
1.1049724,2.2099447,63256,,809524,741024,371356,369668,147456
1.9178082,1.9178082,63256,,809524,741024,371356,369668,147456
2.1978023,2.4725275,63256,,809524,741024,371356,369668,147456
2.1857924,1.9125683,63256,,809524,741024,371356,369668,147456
4.0,1.8666667,63256,,809524,741024,371356,369668,147456
4.3126683,2.695418,63256,,809648,740900,371232,369668,147456
2.144772,1.608579,63256,,809648,740900,371232,369668,147456
4.5333333,1.3333334,63256,,809772,740776,371108,369668,147456
4.0214477,2.144772,63256,,809772,740776,371108,369668,147456
2.419355,1.344086,63256,,809772,740776,371108,369668,147456
1.907357,1.6348774,63256,,809772,740776,371108,369668,147456
1.8817204,1.8817204,63256,,809772,740776,371108,369668,147456
2.7247956,1.907357,63256,,809772,740776,371108,369668,147456
1.3812155,1.6574585,63256,,809772,740776,371108,369668,147456
11.2,1.8666667,63256,,811532,739016,369348,369668,147456
5.5263157,1.0526316,63256,,812004,738544,368876,369668,147456
1.8918918,1.6216216,63256,,812004,738544,368876,369668,147456
1.8918918,1.8918918,63256,,812004,738544,368876,369668,147456
3.2345014,1.8867924,63256,,812004,738544,368876,369668,147456
2.9810297,1.0840108,63256,,812004,738544,368876,369668,147456
2.1505377,1.8817204,63256,,812004,738544,368876,369668,147456
2.3809524,1.3227513,63256,,812004,738544,368876,369668,147456
3.1413612,1.5706806,63256,,812128,738420,368752,369668,147456
4.787234,2.1276596,63256,,811260,739288,369620,369668,147456
2.1798365,1.907357,63256,,811260,739288,369620,369668,147456
2.688172,1.6129032,63256,,811260,739288,369620,369668,147456
1.6260163,1.6260163,63256,,811260,739288,369620,369668,147456
3.4574468,1.5957447,63256,,811260,739288,369620,369668,147456
0.5509642,1.6528926,63256,,810020,740528,370860,369668,147456
3.4574468,1.8617021,63256,,810020,740528,370860,369668,147456
